trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t141,n22600,n28885,11,car
t142,n40789,n28230,11,car
t143,n16779,n8421,11,car
t144,n42814,n43321,11,car
t145,n29014,n13675,11,car
t146,n17986,n29057,11,car
t147,n6355,n35487,11,car
t148,n11472,n4073,11,car
t149,n26835,n17406,12,car
t150,n39755,n2529,12,car
t151,n35455,n36199,12,car
t152,n44376,n25615,12,car
t153,n8274,n21352,12,car
t154,n25729,n14786,12,car
t155,n44154,n16124,12,car
t156,n593,n19941,12,car
t157,n44616,n43937,12,car
t158,n43886,n33295,12,car
t159,n759,n33629,12,car
t160,n36650,n20574,12,car
t161,n5624,n13721,12,car
t162,n253,n65,12,car
t163,n1556,n23785,12,car
t164,n27779,n15131,12,car
t165,n14332,n4032,12,car
t166,n11397,n15852,12,car
t167,n719,n842,12,car
t168,n27183,n38958,12,car
t169,n24859,n26485,12,car
t170,n3717,n37986,12,car
t171,n11558,n1664,13,car
t172,n37572,n18449,13,car
t173,n19822,n36959,13,car
t174,n8875,n23801,13,car
t175,n7124,n26820,13,car
t176,n22632,n13116,13,car
t177,n6818,n14505,13,car
t178,n5911,n32430,13,car
t179,n43081,n3887,13,car
t180,n1302,n7451,13,car
t181,n39664,n31218,13,car
t182,n11186,n44034,13,car
t183,n6236,n2712,13,car
t184,n29006,n28078,13,car
t185,n34141,n32616,13,car
t186,n2376,n19483,13,car
t187,n22880,n41625,13,car
t188,n39144,n30457,14,car
t189,n6239,n10207,14,car
t190,n10322,n7111,14,car
t191,n29286,n29611,14,car
t192,n38718,n15767,14,car
t193,n37040,n33414,14,car
t194,n2612,n21006,14,car
t195,n27588,n27127,14,car
t196,n3984,n1781,14,car
t197,n2784,n17611,14,car
t198,n25076,n24777,14,car
t199,n17855,n23861,14,car
t200,n24393,n25454,14,car
t201,n28300,n28397,15,car
t202,n4040,n27576,15,car
t203,n24774,n19934,15,car
t204,n43129,n378,15,car
t205,n15766,n20095,15,car
t206,n134,n341,15,car
t207,n14914,n17813,15,car
t208,n9760,n29742,15,car
t209,n40524,n9323,15,car
t210,n17809,n26951,15,car
t211,n825,n29817,15,car
t212,n29445,n9717,15,car
t213,n8397,n6926,15,car
t214,n3424,n29311,15,car
t215,n37386,n28603,15,car
t216,n42062,n21016,16,car
t217,n42900,n35,16,car
t218,n26918,n4121,16,car
t219,n35190,n43554,16,car
t220,n22418,n26367,16,car
t221,n32059,n34547,16,car
t222,n39030,n44212,16,car
t223,n19137,n15782,17,car
t224,n16599,n28216,17,car
t225,n14994,n3333,17,car
t226,n20772,n20153,17,car
t227,n5562,n11965,17,car
t228,n36372,n38527,17,car
t229,n21003,n20548,17,car
t230,n14682,n17349,17,car
t231,n38792,n2618,18,car
t232,n22787,n22622,18,car
t233,n39486,n36420,18,car
t234,n3544,n20546,18,car
t235,n21920,n29459,18,car
t236,n25841,n6374,18,car
t237,n40076,n36709,18,car
t238,n8262,n41702,18,car
t239,n38149,n15538,18,car
t240,n24907,n2882,18,car
t241,n20309,n10013,18,car
t242,n30284,n2700,18,car
t243,n37138,n522,18,car
t244,n23199,n19893,18,car
t245,n11223,n5676,18,car
t246,n1636,n10037,19,car
t247,n7415,n17598,19,car
t248,n7120,n27031,19,car
t249,n24988,n23959,19,car
t250,n18208,n20051,19,car
t251,n37848,n29559,19,car
t252,n19687,n22872,19,car
t253,n36,n23372,19,car
t254,n32021,n2255,19,car
t255,n23131,n2608,19,car
t256,n4729,n29655,20,car
t257,n17587,n23816,20,car
t258,n3398,n22896,20,car
t259,n28878,n6323,20,car
t260,n1976,n2758,20,car
t261,n2990,n35810,20,car
t262,n25488,n29720,20,car
t263,n15802,n10585,20,car
t264,n11721,n21813,20,car
t265,n34643,n31857,20,car
t266,n40131,n3630,20,car
t267,n9983,n21308,20,car
t268,n39264,n6741,20,car
t269,n435,n972,20,car
t270,n44049,n2937,20,car
t271,n21946,n20287,21,car
t272,n10384,n9444,21,car
t273,n10731,n28943,21,car
t274,n2707,n17770,21,car
t275,n10632,n22617,21,car
t276,n10537,n36391,21,car
t277,n15882,n40873,21,car
t278,n30392,n1955,22,car
t279,n36179,n16534,22,car
t280,n8698,n23167,22,car
t281,n32871,n525,22,car
t282,n7005,n4653,22,car
t283,n7531,n17707,22,car
t284,n1266,n24333,22,car
t285,n42322,n24801,22,car
t286,n40651,n776,22,car
t287,n39900,n26693,22,car
t288,n10329,n1290,22,car
t289,n12449,n5089,22,car
t290,n32346,n19627,22,car
t291,n12410,n18886,22,car
t292,n294,n319,23,car
t293,n15320,n23874,23,car
t294,n7924,n14692,23,car
t295,n11385,n20351,23,car
t296,n9232,n21252,23,car
t297,n2748,n7258,23,car
t298,n18174,n4195,23,car
t299,n2749,n4287,23,car
t300,n14372,n26986,23,car
t301,n33152,n40588,23,car
t302,n26492,n27810,23,car
t303,n37434,n41736,23,car
t304,n28386,n28935,24,car
t305,n41742,n20578,24,car
t306,n28033,n12848,24,car
t307,n6239,n3988,24,car
t308,n16160,n6809,24,car
t309,n14222,n10309,24,car
t310,n23764,n25876,24,car
t311,n22855,n2564,24,car
t312,n23270,n38137,24,car
t313,n25181,n25237,24,car
t314,n4696,n35957,24,car
t315,n15005,n16110,24,car
t316,n39211,n457,24,car
t317,n40718,n633,24,car
t318,n18434,n6651,24,car
t319,n40119,n8618,25,car
t320,n22481,n13990,25,car
t321,n30876,n18734,25,car
t322,n13816,n6882,25,car
t323,n15370,n7970,25,car
t324,n9582,n6219,25,car
t325,n738,n37122,25,car
t326,n41615,n42344,25,car
t327,n14952,n14132,25,car
t328,n29833,n20499,25,car
t329,n38698,n11094,25,car
t330,n5959,n4485,25,car
t331,n21306,n3500,25,car
t332,n43780,n20903,25,car
t333,n37847,n18356,26,car
t334,n14198,n22826,26,car
t335,n32871,n37597,26,car
t336,n32071,n43677,26,car
t337,n34779,n9459,26,car
t338,n11375,n19865,26,car
t339,n29176,n5665,26,car
t340,n33986,n752,27,car
t341,n34117,n2388,27,car
t342,n29004,n15195,27,car
t343,n43587,n32636,27,car
t344,n5980,n6937,27,car
t345,n34119,n12873,27,car
t346,n7797,n27321,27,car
t347,n38098,n24108,27,car
t348,n6545,n38996,27,car
t349,n37066,n26881,27,car
t350,n9522,n34427,28,car
t351,n22727,n3034,28,car
t352,n44234,n14717,28,car
t353,n40349,n6442,28,car
t354,n19355,n5203,28,car
t355,n36870,n2160,28,car
t356,n22491,n38218,28,car
t357,n37335,n38368,28,car
t358,n24306,n27084,28,car
t359,n8595,n15066,28,car
t360,n36005,n38794,28,car
t361,n3745,n9641,28,car
t362,n23629,n38380,28,car
t363,n34555,n4845,28,car
t364,n20927,n5319,28,car
t365,n9019,n26571,28,car
t366,n15415,n12079,28,car
t367,n10470,n15794,28,car
t368,n13412,n40542,28,car
t369,n12986,n12393,28,car
t370,n13317,n792,28,car
t371,n5639,n10192,28,car
t372,n24393,n41411,28,car
t373,n39531,n44788,28,car
t374,n23492,n31729,29,car
t375,n23440,n20029,29,car
t376,n30374,n11265,29,car
t377,n3821,n4953,29,car
t378,n4118,n28353,29,car
t379,n44760,n10983,29,car
t380,n40682,n36266,29,car
t381,n9607,n27158,29,car
t382,n38360,n1102,29,car
t383,n4260,n26920,29,car
t384,n1211,n30467,29,car
t385,n11951,n35862,30,car
t386,n41410,n42696,30,car
t387,n13053,n4738,30,car
t388,n18577,n27334,30,car
t389,n9684,n30888,30,car
t390,n36165,n2931,30,car
t391,n9257,n25674,30,car
t392,n16163,n14405,30,car
t393,n18055,n5396,30,car
t394,n3934,n2428,30,car
t395,n15335,n15211,30,car
t396,n42252,n14552,31,car
t397,n7521,n20718,31,car
t398,n16112,n39084,31,car
t399,n15297,n19612,31,car
t400,n6392,n4408,31,car
t401,n28641,n37372,31,car
t402,n38977,n41741,31,car
t403,n28113,n15203,31,car
t404,n7026,n30661,31,car
t405,n38906,n33693,31,car
t406,n43131,n42025,31,car
t407,n37422,n31587,31,car
t408,n24714,n25374,31,car
t409,n12531,n18384,31,car
t410,n13153,n8462,31,car
t411,n14494,n41279,32,car
t412,n40578,n37568,32,car
t413,n31178,n4564,32,car
t414,n29277,n35466,32,car
t415,n4559,n9841,32,car
t416,n19350,n38384,32,car
t417,n35183,n40435,32,car
t418,n19930,n36584,32,car
t419,n1913,n11810,32,car
t420,n15467,n41254,32,car
t421,n6446,n8689,32,car
t422,n438,n35107,32,car
t423,n3158,n33173,32,car
t424,n3075,n4784,32,car
t425,n26976,n18256,32,car
t426,n24393,n18138,32,car
t427,n8888,n27591,33,car
t428,n20753,n13313,33,car
t429,n42503,n6736,33,car
t430,n7470,n4131,33,car
t431,n17297,n34293,33,car
t432,n3093,n21599,33,car
t433,n18937,n29671,33,car
t434,n37447,n6531,33,car
t435,n32248,n12230,34,car
t436,n11972,n19641,34,car
t437,n32271,n30344,34,car
t438,n5559,n41839,34,car
t439,n17274,n30888,34,car
t440,n36867,n36922,34,car
t441,n18001,n43576,34,car
t442,n14178,n22380,34,car
t443,n3709,n9792,34,car
t444,n35298,n43679,34,car
t445,n25330,n35603,34,car
t446,n9314,n41011,34,car
t447,n14025,n16709,34,car
t448,n11095,n14930,35,car
t449,n4068,n13012,35,car
t450,n8489,n30089,35,car
t451,n17129,n38184,35,car
t452,n41272,n32444,35,car
t453,n33735,n39091,35,car
t454,n30958,n26260,35,car
t455,n13954,n1375,35,car
t456,n39266,n26823,35,car
t457,n4732,n7460,35,car
t458,n13067,n7765,35,car
t459,n34227,n43467,35,car
t460,n19577,n2220,35,car
t461,n21233,n16294,35,car
t462,n12203,n9344,35,car
t463,n31818,n41972,35,car
t464,n22903,n1644,35,car
t465,n40953,n29835,35,car
t466,n9140,n42931,35,car
t467,n33694,n19531,35,car
t468,n222,n42476,35,car
t469,n5263,n15033,35,car
t470,n30257,n16575,36,car
t471,n10801,n11791,36,car
t472,n33519,n24054,36,car
t473,n21036,n18368,36,car
t474,n12201,n26468,36,car
t475,n7282,n26467,36,car
t476,n26277,n21673,36,car
t477,n13084,n13178,36,car
t478,n22411,n27460,36,car
t479,n41027,n37373,36,car
t480,n470,n624,36,car
t481,n42771,n1132,36,car
t482,n37037,n39052,36,car
t483,n874,n29992,37,car
t484,n11077,n11856,37,car
t485,n19207,n32155,37,car
t486,n24490,n24440,37,car
t487,n33470,n11256,37,car
t488,n36474,n25630,37,car
t489,n19238,n8675,37,car
t490,n15176,n7924,37,car
t491,n43781,n27285,37,car
t492,n43238,n36772,37,car
t493,n13533,n13808,37,car
t494,n27387,n40514,37,car
t495,n12736,n31301,37,car
t496,n19142,n10844,37,car
t497,n163,n129,37,car
t498,n1299,n21612,37,car
t499,n18334,n7070,37,car
t500,n38695,n14757,37,car
t501,n28727,n15969,37,car
t502,n34320,n38400,38,car
t503,n474,n36847,38,car
t504,n5049,n6863,38,car
t505,n33441,n40687,38,car
t506,n3930,n3015,38,car
t507,n15603,n12729,38,car
t508,n27275,n42308,38,car
t509,n40112,n7473,38,car
t510,n677,n658,38,car
t511,n36581,n40732,38,car
t512,n12253,n18058,38,car
t513,n35984,n13861,38,car
t514,n10051,n13587,38,car
t515,n4237,n34009,38,car
t516,n32056,n1097,38,car
t517,n40686,n38357,39,car
t518,n16314,n5675,39,car
t519,n26252,n33049,39,car
t520,n30543,n30589,39,car
t521,n29471,n16271,39,car
t522,n17179,n40371,39,car
t523,n44495,n1192,39,car
t524,n16538,n4632,39,car
t525,n11658,n35459,39,car
t526,n24344,n24422,39,car
t527,n18037,n4224,39,car
t528,n19279,n13535,39,car
t529,n14343,n8956,39,car
t530,n24759,n33475,39,car
t531,n12588,n4485,39,car
t532,n20882,n3914,39,car
t533,n29279,n31179,40,car
t534,n28927,n11864,40,car
t535,n18639,n19352,40,car
t536,n38925,n41508,40,car
t537,n11259,n40805,40,car
t538,n22216,n10881,40,car
t539,n37414,n26858,40,car
t540,n11015,n28136,40,car
t541,n30616,n8660,40,car
t542,n24054,n25133,40,car
t543,n21001,n19181,40,car
t544,n12895,n29358,40,car
t545,n8225,n20370,40,car
t546,n37191,n3567,40,car
t547,n4602,n23958,40,car
t548,n37805,n40484,40,car
t549,n9920,n15055,40,car
t550,n21658,n40078,41,car
t551,n304,n30512,41,car
t552,n36050,n10824,41,car
t553,n12728,n44709,41,car
t554,n6183,n41494,41,car
t555,n5454,n35540,41,car
t556,n2399,n20922,41,car
t557,n42947,n44199,41,car
t558,n9962,n33723,41,car
t559,n25904,n40717,41,car
t560,n8789,n32932,41,car
t561,n9163,n23582,41,car
t562,n28572,n2862,41,car
t563,n25200,n25128,41,car
t564,n21979,n7689,41,car
t565,n10915,n13364,41,car
t566,n2839,n3654,42,car
t567,n44826,n44144,42,car
t568,n8493,n13350,42,car
t569,n7771,n25903,42,car
t570,n36817,n26652,42,car
t571,n35728,n41360,42,car
t572,n6216,n38714,42,car
t573,n13932,n16277,42,car
t574,n11249,n16192,42,car
t575,n34847,n27419,42,car
t576,n13689,n4384,42,car
t577,n4301,n18219,42,car
t578,n36686,n24869,42,car
t579,n3459,n4387,42,car
t580,n6104,n5501,42,car
t581,n4296,n14124,43,car
t582,n41260,n37238,43,car
t583,n8886,n4290,43,car
t584,n22199,n20966,43,car
t585,n5282,n39276,43,car
t586,n34035,n3437,43,car
t587,n6444,n6439,43,car
t588,n37789,n32110,43,car
t589,n23394,n32878,43,car
t590,n17659,n2794,43,car
t591,n33100,n13334,43,car
t592,n17974,n44194,43,car
t593,n4990,n37967,44,car
t594,n17547,n22535,44,car
t595,n702,n29827,44,car
t596,n26740,n17858,44,car
t597,n9489,n11725,44,car
t598,n12902,n40094,44,car
t599,n34856,n19453,44,car
t600,n21523,n27656,44,car
t601,n33089,n3569,44,car
t602,n38010,n30460,44,car
t603,n2270,n40368,44,car
t604,n6356,n13197,45,car
t605,n19396,n559,45,car
t606,n19384,n20355,45,car
t607,n11703,n12747,45,car
t608,n14626,n10562,45,car
t609,n18140,n12841,45,car
t610,n9244,n40041,45,car
t611,n29068,n17006,45,car
t612,n3155,n25075,45,car
t613,n37993,n2736,45,car
t614,n42392,n12274,45,car
t615,n15266,n1531,45,car
t616,n10068,n35764,45,car
t617,n14534,n28757,45,car
t618,n13368,n39028,45,car
t619,n3075,n41725,46,car
t620,n6720,n16597,46,car
t621,n16062,n11351,46,car
t622,n21013,n6949,46,car
t623,n7813,n29816,46,car
t624,n5794,n29566,46,car
t625,n7401,n38047,46,car
t626,n8959,n12959,47,car
t627,n28622,n28651,47,car
t628,n25349,n24401,47,car
t629,n23523,n16035,47,car
t630,n7461,n29309,47,car
t631,n19292,n13512,47,car
t632,n35293,n10788,47,car
t633,n19258,n44783,47,car
t634,n30332,n14657,47,car
t635,n23081,n29201,47,car
t636,n27245,n14120,47,car
t637,n31015,n16023,47,car
t638,n2980,n19095,47,car
t639,n18259,n19447,47,car
t640,n36155,n4867,47,car
t641,n12965,n18738,47,car
t642,n19171,n18580,47,car
t643,n29535,n22996,48,car
t644,n6917,n3759,48,car
t645,n30869,n42326,48,car
t646,n30377,n7894,48,car
t647,n39483,n23433,48,car
t648,n33681,n912,48,car
t649,n3202,n44370,48,car
t650,n5530,n3780,48,car
t651,n13190,n5405,48,car
t652,n6902,n30305,48,car
t653,n2400,n22302,48,car
t654,n7696,n8949,48,car
t655,n25876,n18037,48,car
t656,n12982,n33938,48,car
t657,n27926,n34519,48,car
t658,n40101,n1088,48,car
t659,n5223,n44352,49,car
t660,n2169,n13952,49,car
t661,n27719,n41558,49,car
t662,n39456,n30394,49,car
t663,n25154,n43224,49,car
t664,n39052,n31703,49,car
t665,n11087,n17147,49,car
t666,n8084,n20974,49,car
t667,n6434,n24343,49,car
t668,n21389,n6948,49,car
t669,n7211,n2341,49,car
t670,n29890,n36462,49,car
t671,n10484,n22969,49,car
t672,n29260,n15738,49,car
t673,n27587,n17062,49,car
t674,n13474,n42651,49,car
t675,n2688,n18277,49,car
t676,n24450,n36412,50,car
t677,n17596,n20615,50,car
t678,n35704,n30991,50,car
t679,n22751,n11828,50,car
t680,n42152,n955,50,car
t681,n11182,n18841,50,car
t682,n7628,n26907,50,car
t683,n40291,n40268,50,car
t684,n30366,n15869,50,car
t685,n8109,n27989,50,car
t686,n36384,n3754,50,car
t687,n13714,n17982,50,car
t688,n18601,n26799,50,car
t689,n17851,n3557,50,car
t690,n24311,n11714,50,car
t691,n17720,n22800,50,car
t692,n6695,n18693,50,car
t693,n28379,n37558,50,car
t694,n25929,n10728,50,car
t695,n8959,n34610,51,car
t696,n42352,n17368,51,car
t697,n2803,n12568,51,car
t698,n36616,n44288,51,car
t699,n36747,n42010,51,car
t700,n6200,n12767,51,car
t701,n30512,n40584,51,car
t702,n4500,n13784,51,car
t703,n33581,n3238,51,car
t704,n3885,n2051,51,car
t705,n22307,n43868,51,car
t706,n9843,n22611,52,car
t707,n27131,n22479,52,car
t708,n805,n684,52,car
t709,n20596,n5090,52,car
t710,n5093,n5257,52,car
t711,n4,n24058,52,car
t712,n14927,n9098,52,car
t713,n17354,n30036,52,car
t714,n18644,n7031,52,car
t715,n5712,n13403,52,car
t716,n9808,n7685,52,car
t717,n39715,n27935,52,car
t718,n3690,n10837,53,car
t719,n37594,n37792,53,car
t720,n19260,n30869,53,car
t721,n44701,n35682,53,car
t722,n25881,n17497,53,car
t723,n40871,n4722,53,car
t724,n18230,n18345,53,car
t725,n2311,n1433,53,car
t726,n1866,n43598,53,car
t727,n24696,n24962,53,car
t728,n11192,n42203,54,car
t729,n1564,n21382,54,car
t730,n28791,n25723,54,car
t731,n22357,n4818,54,car
t732,n4527,n1597,54,car
t733,n43433,n5698,54,car
t734,n32362,n3336,54,car
t735,n29985,n29996,54,car
t736,n33036,n38607,54,car
t737,n13404,n5935,54,car
t738,n43535,n7074,54,car
t739,n5816,n31523,54,car
t740,n3292,n30156,54,car
t741,n31168,n37223,54,car
t742,n29949,n7983,55,car
t743,n12884,n17421,55,car
t744,n16336,n12971,55,car
t745,n32441,n37238,55,car
t746,n6500,n17766,55,car
t747,n37387,n42749,55,car
t748,n7486,n18676,55,car
t749,n24205,n19904,55,car
t750,n34791,n44563,55,car
t751,n10961,n27241,55,car
t752,n5655,n40083,55,car
t753,n43841,n5632,55,car
t754,n15053,n12377,56,car
t755,n34847,n40744,56,car
t756,n28905,n20518,56,car
t757,n12232,n38401,56,car
t758,n28816,n14613,56,car
t759,n35576,n40167,56,car
t760,n21802,n4884,56,car
t761,n42483,n31272,56,car
t762,n30151,n11536,56,car
t763,n9581,n13910,56,car
t764,n11502,n34995,56,car
t765,n16073,n24102,56,car
t766,n41572,n19495,56,car
t767,n15335,n10891,56,car
t768,n44576,n13616,56,car
t769,n17407,n43351,57,car
t770,n12946,n13603,57,car
t771,n36712,n40060,57,car
t772,n18803,n17439,57,car
t773,n11206,n14801,57,car
t774,n41663,n21212,57,car
t775,n7424,n15938,57,car
t776,n25385,n24035,57,car
t777,n4411,n11043,57,car
t778,n9922,n4922,57,car
t779,n6831,n2580,58,car
t780,n21659,n17181,58,car
t781,n21117,n30404,58,car
t782,n7544,n17930,58,car
t783,n7320,n12287,58,car
t784,n39634,n14964,58,car
t785,n39057,n20338,58,car
t786,n16688,n9522,58,car
t787,n32643,n37537,58,car
t788,n18382,n13291,58,car
t789,n38403,n36736,58,car
t790,n8456,n4669,59,car
t791,n34808,n28310,59,car
t792,n25472,n23973,59,car
t793,n40060,n19541,59,car
t794,n21630,n5789,59,car
t795,n16266,n14186,59,car
t796,n18795,n41943,59,car
t797,n25700,n10334,59,car
t798,n44472,n18176,59,car
t799,n11528,n4731,59,car
t800,n15838,n40930,59,car
t801,n34139,n10556,59,car
t802,n5738,n1827,59,car
t803,n43702,n40063,59,car
t804,n19531,n42345,59,car
t805,n3907,n13601,59,car
t806,n44499,n16145,60,car
t807,n23410,n21423,60,car
t808,n11224,n1406,60,car
t809,n34970,n19757,60,car
t810,n13421,n20458,60,car
t811,n24076,n28068,60,car
t812,n17757,n33553,60,car
t813,n18126,n6954,60,car
t814,n7118,n13745,60,car
t815,n12357,n13022,60,car
t816,n20547,n9292,61,car
t817,n10102,n9716,61,car
t818,n31501,n18918,61,car
t819,n38268,n25139,61,car
t820,n6804,n9684,61,car
t821,n40265,n40268,61,car
t822,n20368,n21169,61,car
t823,n14988,n42105,61,car
t824,n32184,n28956,61,car
t825,n20860,n18215,61,car
t826,n27970,n16481,61,car
t827,n43273,n7588,61,car
t828,n43182,n27399,61,car
t829,n14043,n13258,61,car
t830,n38529,n40171,61,car
t831,n18381,n14539,62,car
t832,n36249,n9379,62,car
t833,n21935,n21636,62,car
t834,n42573,n42494,62,car
t835,n9281,n13189,62,car
t836,n27248,n20212,62,car
t837,n20787,n13377,62,car
t838,n15082,n27264,62,car
t839,n40087,n13967,62,car
t840,n20787,n4871,63,car
t841,n3308,n18236,63,car
t842,n43059,n36882,63,car
t843,n181,n140,63,car
t844,n10746,n39102,63,car
t845,n15175,n20917,63,car
t846,n42602,n23133,63,car
t847,n13634,n28760,63,car
t848,n14849,n43012,64,car
t849,n24623,n27613,64,car
t850,n15080,n38829,64,car
t851,n20796,n16215,64,car
t852,n3502,n11443,64,car
t853,n43154,n42497,64,car
t854,n20439,n30626,64,car
t855,n44131,n15739,64,car
t856,n5800,n31929,64,car
t857,n42083,n30833,64,car
t858,n28492,n41781,64,car
t859,n5302,n5790,64,car
t860,n22331,n18746,65,car
t861,n8579,n35891,65,car
t862,n26018,n5895,65,car
t863,n24175,n23976,65,car
t864,n41666,n13649,65,car
t865,n42806,n35721,65,car
t866,n3709,n11695,65,car
t867,n7503,n42012,65,car
t868,n21179,n42887,65,car
t869,n24803,n25426,65,car
t870,n7055,n9431,65,car
t871,n16233,n29221,65,car
t872,n39174,n6552,65,car
t873,n32358,n22022,66,car
t874,n7445,n11867,66,car
t875,n20411,n14888,66,car
t876,n40597,n39243,66,car
t877,n28645,n37159,66,car
t878,n44857,n23713,66,car
t879,n41755,n29719,66,car
t880,n4437,n8839,66,car
t881,n10073,n12890,66,car
t882,n10234,n43699,67,car
t883,n26073,n35381,67,car
t884,n4432,n3501,67,car
t885,n18499,n16529,67,car
t886,n7895,n7600,67,car
t887,n27763,n34173,67,car
t888,n25988,n4424,67,car
t889,n18838,n34033,67,car
t890,n3741,n15284,67,car
t891,n10674,n35908,67,car
t892,n41789,n1144,67,car
t893,n5651,n1809,67,car
t894,n35640,n16561,67,car
t895,n3244,n6370,67,car
t896,n11979,n4259,67,car
t897,n25587,n23998,67,car
t898,n36864,n43052,68,car
t899,n13283,n4171,68,car
t900,n40968,n42763,68,car
t901,n23879,n28726,68,car
t902,n17508,n1666,68,car
t903,n38439,n11579,68,car
t904,n3312,n17333,68,car
t905,n10246,n14359,68,car
t906,n4582,n18746,68,car
t907,n10287,n16768,68,car
t908,n7352,n16560,68,car
t909,n20684,n8769,68,car
t910,n44694,n38040,68,car
t911,n15300,n11301,68,car
t912,n1442,n2320,68,car
t913,n19665,n12484,69,car
t914,n35287,n1904,69,car
t915,n35344,n37613,69,car
t916,n30388,n23795,69,car
t917,n16762,n26571,69,car
t918,n44252,n39236,69,car
t919,n13781,n14748,69,car
t920,n37360,n40993,69,car
t921,n40659,n44830,69,car
t922,n43018,n12916,69,car
t923,n13840,n36785,69,car
t924,n2319,n10424,69,car
t925,n43443,n27401,69,car
t926,n36519,n5883,69,car
t927,n9077,n41517,70,car
t928,n29237,n37756,70,car
t929,n37096,n21659,70,car
t930,n28515,n22033,70,car
t931,n33724,n15811,70,car
