trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t153,n15822,n19788,0,car
t154,n14743,n2495,0,car
t155,n19847,n14059,0,car
t156,n13468,n12780,0,car
t157,n11519,n450,0,car
t158,n18886,n10335,0,transit
t159,n7226,n5979,0,car
t160,n22271,n4221,0,transit
t161,n10316,n19430,0,car
t162,n20200,n6408,0,car
t163,n4317,n11314,0,transit
t164,n13895,n23237,0,car
t165,n13868,n16222,0,car
t166,n996,n16443,0,car
t167,n5242,n12747,0,car
t168,n2556,n3242,0,transit
t169,n17034,n13289,0,car
t170,n17976,n3598,0,car
t171,n3285,n3495,0,car
t172,n25146,n940,0,car
t173,n25433,n22241,0,car
t174,n22558,n22986,0,car
t175,n21453,n17210,0,car
t176,n6942,n24918,0,car
t177,n5274,n3198,0,car
t178,n15361,n8011,0,car
t179,n1968,n24955,0,car
t180,n6955,n18487,0,car
t181,n9708,n13662,0,car
t182,n10576,n17018,0,car
t183,n9168,n6757,0,car
t184,n11657,n3902,0,car
t185,n15196,n8825,0,car
t186,n15701,n10236,0,car
t187,n15579,n19097,0,transit
t188,n27015,n13188,0,car
t189,n21216,n22073,0,car
t190,n3734,n19763,0,car
t191,n12944,n26265,0,transit
t192,n20806,n13455,0,car
t193,n1650,n1891,0,car
t194,n8347,n12980,0,car
t195,n3854,n12126,0,car
t196,n12850,n2290,0,car
t197,n15645,n21827,0,car
t198,n18458,n1660,0,car
t199,n570,n8772,0,car
t200,n15900,n1625,0,car
t201,n19616,n10634,0,car
t202,n27184,n17753,0,car
t203,n22785,n8535,0,car
t204,n18357,n5004,0,car
t205,n26706,n7390,0,car
t206,n15395,n20087,0,car
t207,n1003,n10082,0,transit
t208,n5847,n17118,0,car
t209,n23707,n16445,0,car
t210,n4928,n17266,0,car
t211,n5481,n8346,0,car
t212,n9431,n11442,0,car
t213,n26382,n14580,0,car
t214,n1629,n16390,0,car
t215,n3952,n22629,0,car
t216,n19285,n27126,0,car
t217,n4250,n3271,0,car
t218,n14077,n12131,0,car
t219,n12250,n2047,0,car
t220,n1651,n784,0,car
t221,n14193,n25089,0,car
t222,n5515,n14555,0,transit
t223,n20017,n17065,0,car
t224,n25610,n15019,0,transit
t225,n17806,n13427,0,car
t226,n12884,n26194,0,car
t227,n24986,n16033,0,transit
t228,n18612,n13538,0,car
t229,n23499,n23838,0,car
t230,n10994,n10498,0,car
t231,n14063,n18779,0,car
t232,n12657,n10121,0,transit
t233,n543,n18164,0,car
t234,n23081,n19262,0,transit
t235,n4726,n11834,0,car
t236,n4925,n4812,0,car
t237,n19584,n6316,0,car
t238,n6494,n16608,0,car
t239,n3242,n4943,0,car
t240,n16164,n16307,0,car
t241,n19858,n8231,0,car
t242,n16316,n23250,0,car
t243,n3621,n8783,0,car
t244,n19844,n2232,0,transit
t245,n487,n13013,0,car
t246,n2189,n16047,0,car
t247,n15241,n12268,0,transit
t248,n26075,n15831,0,car
t249,n23784,n4798,0,car
t250,n7177,n17549,0,car
t251,n23317,n3856,0,car
t252,n3165,n27342,0,car
t253,n877,n4836,0,car
t254,n19274,n26982,0,car
t255,n15429,n18217,0,car
t256,n18038,n15388,0,car
t257,n2663,n25443,0,car
t258,n10604,n1273,0,car
t259,n17148,n7812,0,car
t260,n27167,n1327,0,car
t261,n3543,n9308,0,car
t262,n20573,n19185,0,car
t263,n21981,n5915,0,car
t264,n2811,n8060,0,car
t265,n3703,n2629,0,car
t266,n10310,n21591,0,car
t267,n694,n1897,0,car
t268,n12106,n13339,0,transit
t269,n7942,n165,0,car
t270,n2198,n13618,0,car
t271,n1960,n11787,0,car
t272,n297,n19530,0,car
t273,n8635,n1981,0,car
t274,n18904,n10780,0,car
t275,n22944,n12464,0,car
t276,n6918,n12541,0,car
t277,n18303,n25231,0,car
t278,n13867,n3766,0,transit
t279,n11991,n18778,0,car
t280,n19293,n2942,0,car
t281,n7597,n19638,0,car
t282,n1655,n9258,0,car
t283,n1097,n5673,0,transit
t284,n26705,n2252,0,car
t285,n24944,n20799,0,car
t286,n16261,n14848,0,transit
t287,n6661,n1025,0,car
t288,n1500,n10994,0,car
t289,n23983,n13884,0,transit
t290,n19845,n11068,0,car
t291,n10979,n25104,0,transit
t292,n9475,n13375,0,car
t293,n6078,n20286,0,car
t294,n24739,n22400,0,car
t295,n11663,n4008,0,transit
t296,n8756,n19373,0,transit
t297,n22731,n8525,0,car
t298,n2276,n20338,0,car
t299,n4687,n22727,0,car
t300,n5496,n16318,0,car
t301,n22574,n25312,0,transit
t302,n6147,n4685,0,car
t303,n15906,n23025,0,car
t304,n19686,n17115,0,car
t305,n1995,n6357,0,car
t306,n19903,n874,0,transit
t307,n17454,n6640,0,car
t308,n19739,n2714,0,car
t309,n2702,n16786,0,car
t310,n1131,n13670,0,car
t311,n14990,n5826,0,car
t312,n5450,n7824,0,car
t313,n9954,n6293,0,car
t314,n305,n24218,0,car
t315,n1827,n13850,0,car
t316,n2648,n16152,0,car
t317,n6199,n3621,0,car
t318,n16030,n21616,0,car
t319,n13892,n6227,0,car
t320,n12217,n1732,0,car
t321,n16258,n24723,0,car
t322,n18041,n4620,0,car
t323,n14535,n5564,0,car
t324,n4203,n2189,0,car
t325,n7352,n25904,0,car
t326,n8832,n5888,0,car
t327,n24472,n6581,0,car
t328,n21236,n8000,0,car
t329,n5432,n17744,0,car
t330,n2990,n10318,0,car
t331,n4187,n7322,0,car
t332,n13407,n22645,0,car
t333,n5804,n4048,0,transit
t334,n6236,n12589,0,car
t335,n21060,n15891,0,transit
t336,n920,n20957,0,car
t337,n5366,n19422,0,car
t338,n16574,n19251,0,car
t339,n531,n25801,0,car
t340,n14534,n12282,0,car
t341,n23104,n18205,0,car
t342,n14538,n11768,0,car
t343,n13393,n19860,0,car
t344,n10377,n6925,0,car
t345,n4249,n728,0,car
t346,n21525,n7701,0,car
t347,n11682,n4207,0,car
t348,n22213,n10473,0,car
t349,n22019,n4602,0,car
t350,n17761,n16618,0,car
t351,n14700,n14795,0,car
t352,n14599,n5321,0,car
t353,n18199,n6833,0,car
t354,n24476,n6947,0,car
t355,n6170,n15231,0,transit
t356,n12512,n829,0,transit
t357,n4651,n4289,0,car
t358,n301,n5196,0,car
t359,n4131,n27387,0,car
t360,n10915,n8443,0,car
t361,n24839,n18310,0,car
t362,n26918,n6695,0,car
t363,n12616,n6232,0,car
t364,n10955,n13860,0,car
t365,n23260,n19923,0,car
t366,n18885,n10600,0,car
t367,n17254,n25938,0,car
t368,n6905,n1377,0,car
t369,n16274,n13504,0,transit
t370,n17033,n4748,0,car
t371,n12207,n19951,0,car
t372,n4890,n4516,0,car
t373,n12426,n6825,0,car
t374,n12777,n2653,0,transit
t375,n26029,n5082,0,car
t376,n8496,n15993,0,car
t377,n17737,n16305,0,car
t378,n14091,n22653,0,car
t379,n17422,n398,0,car
t380,n22493,n2009,0,car
t381,n20021,n14109,0,car
t382,n19401,n18771,0,car
t383,n10601,n19172,0,transit
t384,n24969,n15895,0,car
t385,n17336,n6068,0,car
t386,n11019,n17379,0,car
t387,n2878,n9753,0,car
t388,n14791,n4141,0,transit
t389,n16431,n7663,0,car
t390,n19291,n10488,0,transit
t391,n1093,n25129,0,transit
t392,n17305,n9424,0,car
t393,n133,n12878,0,car
t394,n9014,n8521,0,car
t395,n1528,n19011,0,car
t396,n1914,n20883,0,car
t397,n7268,n8448,0,transit
t398,n19768,n13070,0,car
t399,n18264,n23176,0,car
t400,n18561,n14330,0,car
t401,n17628,n26925,0,car
t402,n14109,n19574,0,car
t403,n2369,n3215,0,car
t404,n1123,n23396,0,car
t405,n7933,n24215,0,transit
t406,n8623,n19918,0,car
t407,n17924,n13713,0,transit
t408,n14380,n10307,0,car
t409,n4744,n3332,0,car
t410,n6818,n18540,0,car
t411,n25015,n26619,0,car
t412,n4483,n7285,0,car
t413,n20616,n4657,0,car
t414,n22243,n1517,0,car
t415,n8693,n13039,0,car
t416,n27189,n905,0,car
t417,n17428,n348,0,car
t418,n17817,n21320,0,car
t419,n10312,n13414,0,car
t420,n14426,n24547,0,car
t421,n11531,n22269,0,car
t422,n10284,n5835,0,car
t423,n12075,n25081,0,car
t424,n7864,n20134,0,car
t425,n15401,n1590,0,car
t426,n12782,n9448,0,car
t427,n7933,n1369,0,car
t428,n19766,n25926,0,car
t429,n14563,n24589,0,car
t430,n202,n11261,0,car
t431,n14534,n5350,0,car
t432,n1504,n6138,0,car
t433,n6619,n1039,0,car
t434,n20484,n20375,0,car
t435,n6793,n20223,0,car
t436,n13691,n11731,0,car
t437,n6763,n8947,0,car
t438,n11189,n10461,0,transit
t439,n23105,n3043,0,car
t440,n24035,n25431,0,car
t441,n5180,n16334,0,car
t442,n5722,n14633,0,car
t443,n10687,n12606,0,car
t444,n15467,n4038,0,car
t445,n12614,n17208,0,car
t446,n15081,n18989,0,car
t447,n25601,n3133,0,car
t448,n7439,n16706,0,transit
t449,n19993,n16743,0,car
t450,n11180,n24395,0,car
t451,n15407,n7392,0,car
t452,n1658,n4632,0,car
t453,n9428,n17248,0,car
t454,n6852,n16430,0,car
t455,n18520,n20622,0,car
t456,n492,n14855,0,car
t457,n3987,n18879,0,car
t458,n15135,n4836,0,car
t459,n7807,n18879,0,car
t460,n18966,n6722,0,car
t461,n4116,n19120,0,car
t462,n17448,n7512,0,car
t463,n326,n26071,0,car
t464,n13172,n15712,0,car
t465,n20043,n20685,0,car
t466,n11389,n2022,0,car
t467,n6694,n24886,0,car
t468,n12321,n16507,0,car
t469,n8636,n19372,0,car
t470,n7275,n21636,0,car
t471,n301,n14117,0,car
t472,n13693,n3266,0,car
t473,n3031,n5206,0,car
t474,n3345,n23368,0,car
t475,n13668,n2023,0,car
t476,n18757,n22237,0,car
t477,n5368,n8936,0,car
t478,n17296,n14008,0,car
t479,n14638,n4329,0,car
t480,n27312,n10039,0,transit
t481,n3173,n8041,0,car
t482,n6533,n11509,0,car
t483,n26576,n9864,0,car
t484,n14289,n24638,0,car
t485,n111,n15395,0,transit
t486,n19032,n12983,0,transit
t487,n19767,n2814,0,car
t488,n8961,n10826,0,car
t489,n2000,n15146,0,car
t490,n3648,n17277,0,car
t491,n9341,n2907,0,car
t492,n23665,n810,0,car
t493,n378,n9117,0,car
t494,n7882,n3440,0,car
t495,n752,n17106,0,transit
t496,n10362,n14745,0,car
t497,n13592,n17996,0,transit
t498,n11666,n7149,0,car
t499,n10619,n19522,0,car
t500,n20901,n7045,0,car
t501,n15204,n16905,0,car
t502,n11300,n6168,0,car
t503,n24516,n13963,0,transit
t504,n20012,n11308,0,car
t505,n7386,n6013,0,car
t506,n14177,n2544,0,transit
t507,n5337,n17900,0,car
t508,n19579,n4771,0,transit
t509,n20284,n17478,0,car
t510,n3612,n404,0,transit
t511,n6878,n6946,0,car
t512,n18269,n22699,0,car
t513,n17671,n15327,0,car
t514,n2718,n11149,0,car
t515,n25843,n17428,0,car
t516,n19835,n2665,0,car
t517,n4248,n7485,0,car
t518,n5599,n24299,0,car
t519,n4707,n4891,0,car
t520,n6673,n3368,0,car
t521,n16043,n26496,0,car
t522,n20995,n16797,0,car
t523,n5587,n24546,0,car
t524,n24381,n3744,0,car
t525,n15834,n2261,0,car
t526,n3829,n9422,0,car
t527,n17034,n20808,0,car
t528,n13395,n9442,0,car
t529,n13849,n13419,0,car
t530,n17875,n1935,0,car
t531,n10617,n2656,0,car
t532,n3820,n18007,0,car
t533,n26399,n10592,0,transit
t534,n19137,n21513,0,transit
t535,n14811,n17114,0,transit
t536,n2126,n5033,0,car
t537,n7427,n23354,0,car
t538,n11456,n10630,0,car
t539,n11659,n21973,0,car
t540,n9978,n2190,0,transit
t541,n19176,n12252,0,car
t542,n10340,n25994,0,car
t543,n9190,n15074,0,transit
t544,n3237,n19884,0,car
t545,n20568,n2584,0,car
t546,n17854,n22437,0,car
t547,n2402,n7331,0,car
t548,n18908,n25822,0,car
t549,n10287,n8679,0,car
t550,n17032,n5934,0,car
t551,n4101,n15995,0,car
t552,n4481,n18221,0,car
t553,n7435,n101,0,car
t554,n18904,n5735,0,car
t555,n27380,n27406,0,car
t556,n1129,n8524,0,transit
t557,n21418,n23609,0,car
t558,n17329,n22302,0,car
t559,n22615,n24819,0,car
t560,n10084,n19945,0,car
t561,n7117,n7583,0,car
t562,n13701,n14074,0,car
t563,n19329,n9011,0,car
t564,n10315,n21261,0,car
t565,n23925,n11745,0,car
t566,n15820,n13103,0,car
t567,n8004,n5888,0,car
t568,n18134,n24710,0,car
t569,n311,n25230,0,car
t570,n494,n18853,0,car
t571,n5545,n19800,0,car
t572,n533,n16951,0,car
t573,n5009,n13432,0,car
t574,n19598,n20486,0,car
t575,n23178,n19340,0,car
t576,n3063,n3064,0,car
t577,n1545,n10496,0,car
t578,n22651,n15985,0,car
t579,n5478,n3009,0,car
t580,n17949,n22754,0,transit
t581,n4175,n5488,0,car
t582,n3036,n24213,0,car
t583,n1107,n25512,0,car
t584,n16625,n17859,0,car
t585,n22295,n1508,0,car
t586,n7184,n10660,0,car
t587,n629,n5214,0,car
t588,n171,n5331,0,transit
t589,n7019,n1261,0,transit
t590,n15900,n21915,0,car
t591,n9741,n9099,0,car
t592,n6984,n8622,0,car
t593,n14725,n23410,0,car
t594,n8112,n6854,0,car
t595,n2932,n27022,0,transit
t596,n12874,n10333,0,car
t597,n18630,n3154,0,transit
t598,n6618,n1156,0,transit
t599,n2995,n5248,0,car
t600,n298,n6911,0,transit
t601,n7740,n5660,0,car
t602,n12298,n14882,0,transit
t603,n4262,n17976,0,car
t604,n9976,n25404,0,transit
t605,n12397,n5873,0,car
t606,n20959,n24698,0,car
t607,n12752,n26654,0,car
t608,n11344,n12819,0,car
t609,n2195,n5585,0,transit
t610,n10287,n14855,0,car
t611,n15283,n2233,0,car
t612,n22834,n23243,0,car
t613,n8779,n13422,0,car
t614,n4225,n10389,0,car
t615,n24599,n14037,0,car
t616,n23343,n19952,0,car
t617,n6086,n27230,0,car
t618,n9724,n13749,0,car
t619,n25998,n17064,0,car
t620,n14290,n13380,0,car
t621,n8587,n21769,0,car
t622,n16288,n23426,0,car
t623,n23282,n25500,0,car
t624,n17243,n13704,0,car
t625,n14919,n8383,0,car
t626,n22855,n11727,0,car
t627,n5430,n9877,0,transit
t628,n16345,n10803,0,transit
t629,n3193,n24924,0,car
t630,n18739,n25345,0,car
t631,n24746,n6180,0,car
t632,n1322,n8182,0,car
t633,n13033,n13949,0,car
t634,n15091,n11862,0,car
t635,n308,n1351,0,car
t636,n26738,n12834,0,car
t637,n5425,n7359,0,car
t638,n18363,n13335,0,car
t639,n10570,n6898,0,car
t640,n13032,n26644,0,car
t641,n8638,n1977,0,car
t642,n16028,n6574,0,car
t643,n22579,n17348,0,car
t644,n10396,n5948,0,car
t645,n18939,n11888,0,car
t646,n8999,n10903,0,car
t647,n5186,n4201,0,car
t648,n5855,n23647,0,car
t649,n10220,n3348,0,car
t650,n25727,n18482,0,car
t651,n4102,n27175,0,car
t652,n7102,n20041,0,transit
t653,n12169,n14620,0,car
t654,n5114,n18697,0,car
t655,n15608,n1046,0,car
t656,n9706,n15678,0,car
t657,n15860,n25406,0,car
t658,n2665,n21906,0,car
t659,n19551,n7704,0,car
t660,n10098,n1664,0,car
t661,n23654,n10968,0,car
t662,n16620,n3938,0,car
t663,n16804,n14508,0,car
t664,n4660,n18177,0,car
t665,n18323,n2598,0,car
t666,n23548,n23853,0,car
t667,n12615,n18980,0,car
t668,n4125,n25163,0,car
t669,n14998,n2733,0,car
t670,n749,n14691,0,car
t671,n11447,n13667,0,car
t672,n20120,n2941,0,transit
t673,n5595,n19266,0,car
t674,n16885,n24216,0,car
t675,n24323,n23239,0,car
t676,n27360,n16363,0,car
t677,n16076,n1463,0,transit
t678,n15708,n19874,0,car
t679,n23930,n19902,0,car
t680,n8040,n11830,0,car
t681,n17458,n20976,0,car
t682,n6924,n12295,0,car
t683,n27358,n10995,0,transit
t684,n15963,n21419,0,transit
t685,n19938,n21732,0,car
t686,n2379,n4918,0,car
t687,n4124,n9637,0,transit
t688,n16852,n8726,0,car
t689,n11405,n16788,0,car
t690,n14727,n3633,0,car
t691,n12394,n1938,0,car
t692,n9018,n17154,0,car
t693,n19258,n9219,0,car
t694,n9812,n22287,0,car
t695,n2012,n13901,0,car
t696,n27312,n4904,0,car
t697,n18618,n23338,0,car
t698,n8698,n27408,0,car
t699,n15037,n11201,0,car
t700,n17698,n3758,0,car
t701,n18916,n15341,0,car
t702,n25448,n15299,0,transit
t703,n14250,n4540,0,transit
t704,n10569,n6180,0,car
t705,n4225,n2401,0,car
t706,n18246,n18718,27,car
t707,n14853,n22491,42,car
t708,n23335,n3553,48,car
t709,n2769,n27255,52,car
t710,n1341,n12118,76,car
t711,n9089,n20198,80,car
t712,n1587,n16435,92,car
t713,n21371,n3910,100,car
t714,n12648,n12189,103,car
t715,n16243,n12675,118,car
t716,n18132,n18938,130,car
t717,n542,n15970,137,transit
t718,n9948,n6955,142,transit
t719,n17750,n5117,156,car
t720,n25548,n13452,161,car
t721,n11186,n19290,172,car
t722,n1107,n5951,174,transit
t723,n14954,n2427,176,car
t724,n12470,n1442,176,car
t725,n27292,n16791,192,car
t726,n15673,n19360,206,car
t727,n12282,n12450,227,car
t728,n16690,n7117,255,car
t729,n19716,n5327,257,car
t730,n11239,n3702,258,car
t731,n19633,n25914,271,transit
t732,n487,n14843,275,car
t733,n14251,n9375,285,car
t734,n15835,n13511,300,car
t735,n16419,n6793,302,car
t736,n792,n11542,322,car
t737,n21171,n576,322,car
t738,n22548,n22890,338,car
t739,n6683,n16832,343,car
t740,n15773,n23843,347,car
t741,n18843,n10710,347,car
t742,n3975,n12760,349,car
t743,n9695,n5380,354,car
t744,n10293,n23642,359,car
t745,n12421,n4407,366,car
t746,n13780,n13988,386,car
t747,n10193,n16101,395,car
t748,n27312,n1887,399,car
t749,n7273,n8051,402,car
t750,n15861,n9992,406,car
t751,n16024,n17149,415,transit
t752,n22304,n17338,435,car
t753,n16587,n25273,449,transit
t754,n3062,n11982,456,car
t755,n833,n24415,457,car
t756,n13206,n9063,458,car
t757,n14186,n22951,460,car
t758,n22290,n969,466,car
t759,n16635,n7555,477,car
t760,n12260,n12069,488,car
t761,n21693,n1386,490,car
t762,n1533,n14811,490,car
t763,n1149,n15191,494,transit
t764,n6360,n19008,498,transit
t765,n19576,n3884,499,car
t766,n10480,n12054,499,transit
t767,n19812,n19701,500,car
t768,n16127,n17174,511,car
t769,n22399,n9937,511,transit
t770,n8890,n26465,512,car
t771,n20618,n19531,514,car
t772,n19917,n9082,521,transit
t773,n7437,n5596,526,car
t774,n16830,n20182,528,car
t775,n18837,n11727,528,transit
t776,n27198,n7015,531,car
t777,n1131,n3597,539,car
t778,n13546,n15295,541,car
t779,n17065,n16526,541,car
t780,n19177,n4922,548,car
t781,n5373,n17458,551,car
t782,n20951,n4594,558,car
t783,n3588,n9825,572,car
t784,n10645,n20690,573,car
t785,n6794,n7806,586,car
t786,n6534,n25836,587,car
t787,n1097,n15453,588,car
t788,n11671,n14988,599,car
t789,n25740,n8582,602,car
t790,n19867,n609,609,car
t791,n8952,n2907,610,transit
t792,n5920,n1910,610,transit
t793,n15410,n19232,617,car
t794,n25627,n16129,618,car
t795,n18679,n7869,619,car
t796,n11939,n6299,619,car
t797,n16687,n21242,627,car
t798,n12325,n19404,632,car
t799,n27085,n5731,644,car
t800,n5909,n15890,644,car
t801,n15103,n6324,645,car
t802,n8617,n17867,665,car
t803,n9482,n3275,670,car
t804,n13262,n9682,683,car
t805,n14163,n24475,686,transit
t806,n2272,n23343,700,car
t807,n21701,n5648,704,car
t808,n5236,n4633,712,transit
t809,n2911,n1580,716,car
t810,n3449,n19764,719,car
t811,n15352,n5189,719,car
t812,n18123,n12278,721,car
t813,n13760,n2494,722,car
t814,n18824,n5568,724,car
t815,n16043,n17549,729,car
t816,n5533,n10064,740,transit
t817,n5043,n16000,753,car
t818,n12153,n21986,753,car
t819,n492,n16328,756,car
t820,n9793,n1856,759,car
t821,n17746,n24755,766,car
t822,n17334,n17153,771,car
t823,n2976,n2009,773,transit
t824,n1764,n917,777,car
t825,n117,n2545,778,car
t826,n3182,n2824,778,car
t827,n20032,n9973,781,car
t828,n9519,n23686,786,car
t829,n4800,n22698,799,car
t830,n14350,n15372,811,transit
t831,n1486,n16853,812,car
t832,n2977,n24366,813,car
t833,n15734,n25417,821,car
t834,n12697,n8856,825,car
t835,n13629,n14751,833,car
t836,n14624,n16313,839,transit
t837,n4475,n11003,842,car
t838,n6105,n18558,842,car
t839,n18739,n18843,843,car
t840,n9717,n11005,856,car
t841,n2977,n21689,856,car
t842,n16044,n6942,860,car
t843,n9825,n13939,865,car
t844,n25410,n16114,868,car
t845,n13557,n21279,873,car
t846,n21311,n17480,876,transit
t847,n16975,n9477,902,car
t848,n4303,n22776,903,car
t849,n21146,n17557,904,car
t850,n5260,n23996,918,car
t851,n19756,n6404,925,car
t852,n1096,n4731,929,car
t853,n9228,n22983,930,car
t854,n8057,n8508,945,car
t855,n19750,n8790,947,car
t856,n1152,n16658,963,car
t857,n22619,n7443,965,transit
t858,n11554,n4809,975,transit
t859,n2847,n9599,979,car
t860,n7774,n5904,984,car
t861,n7255,n25211,987,car
t862,n1277,n10665,989,car
t863,n23906,n16195,1007,transit
t864,n6428,n1471,1008,car
t865,n13735,n14803,1015,transit
t866,n11777,n10241,1017,car
t867,n22426,n13313,1032,car
t868,n19434,n23691,1038,car
t869,n5765,n11554,1043,car
t870,n6178,n13553,1047,car
t871,n1563,n17641,1050,car
t872,n24515,n23581,1052,car
t873,n6647,n6315,1059,car
t874,n5437,n3417,1062,car
t875,n12344,n13361,1062,car
t876,n11802,n17891,1066,car
t877,n22851,n12537,1072,car
t878,n22479,n614,1073,car
t879,n6488,n25207,1084,car
t880,n20549,n21660,1085,car
t881,n10422,n2331,1097,car
t882,n6248,n2505,1104,car
t883,n13236,n14605,1105,car
t884,n15656,n4124,1108,car
t885,n9964,n8091,1116,transit
t886,n5025,n10899,1128,car
t887,n9178,n14626,1133,car
t888,n22291,n4221,1135,car
t889,n7116,n24171,1142,car
t890,n13468,n14658,1143,car
t891,n18400,n373,1143,car
t892,n16988,n2879,1145,car
t893,n5923,n17412,1152,car
t894,n24515,n9384,1170,car
t895,n16069,n17358,1176,car
t896,n17308,n16516,1178,car
t897,n6878,n5144,1180,car
t898,n200,n22700,1187,transit
t899,n16688,n5498,1192,car
t900,n18179,n18316,1194,car
t901,n15401,n22271,1197,transit
t902,n24992,n14607,1206,car
t903,n23415,n26073,1208,car
t904,n15107,n10825,1208,car
t905,n25128,n1134,1214,car
t906,n869,n23708,1227,car
t907,n11311,n7111,1228,transit
t908,n9612,n9185,1235,car
t909,n23809,n16367,1243,transit
t910,n10611,n15833,1244,car
t911,n18573,n23444,1250,car
t912,n6427,n8105,1255,car
t913,n14514,n24382,1258,car
t914,n10598,n24696,1284,car
t915,n14040,n16820,1285,car
t916,n22333,n7764,1290,car
t917,n4918,n15539,1292,car
t918,n22027,n19403,1296,car
t919,n23557,n10742,1297,car
t920,n18671,n3593,1299,car
