trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t721,n64,n368,509,car
t722,n817,n820,509,car
t723,n206,n785,510,car
t724,n687,n901,511,car
t725,n76,n38,511,car
t726,n201,n279,512,car
t727,n900,n726,513,car
t728,n816,n230,514,car
t729,n772,n514,514,car
t730,n702,n486,515,car
t731,n244,n545,515,car
t732,n662,n762,516,car
t733,n798,n294,517,car
t734,n890,n255,517,car
t735,n528,n94,518,car
t736,n130,n355,518,car
t737,n419,n204,518,car
t738,n157,n159,519,car
t739,n709,n520,519,car
t740,n489,n646,519,car
t741,n620,n335,519,car
t742,n478,n553,520,car
t743,n527,n365,521,car
t744,n64,n303,521,car
t745,n514,n229,522,car
t746,n358,n130,522,car
t747,n167,n499,522,car
t748,n168,n747,522,car
t749,n909,n174,523,car
t750,n435,n569,523,car
t751,n46,n239,525,car
t752,n436,n340,526,car
t753,n226,n315,528,car
t754,n235,n219,530,car
t755,n388,n242,530,car
t756,n437,n264,531,car
t757,n313,n815,531,car
t758,n786,n410,532,car
t759,n66,n121,532,car
t760,n30,n917,533,car
t761,n73,n357,534,car
t762,n837,n273,535,car
t763,n88,n72,535,car
t764,n898,n622,535,car
t765,n368,n132,537,car
t766,n287,n369,537,car
t767,n254,n896,537,car
t768,n409,n126,539,car
t769,n326,n723,542,car
t770,n737,n503,543,car
t771,n572,n785,546,car
t772,n827,n744,546,car
t773,n751,n599,548,car
t774,n369,n202,549,car
t775,n199,n551,550,car
t776,n676,n740,551,car
t777,n423,n604,551,car
t778,n884,n834,551,car
t779,n452,n678,552,car
t780,n656,n239,552,car
t781,n124,n357,554,car
t782,n520,n817,554,car
t783,n803,n256,554,car
t784,n104,n606,555,car
t785,n46,n406,556,car
t786,n183,n40,556,car
t787,n120,n209,557,car
t788,n873,n875,557,car
t789,n186,n62,557,car
t790,n474,n182,557,car
t791,n120,n25,558,car
t792,n702,n700,558,car
t793,n729,n628,559,car
t794,n735,n363,560,car
t795,n217,n218,560,car
t796,n894,n437,561,car
t797,n700,n521,561,car
t798,n302,n644,561,car
t799,n388,n619,562,car
t800,n480,n709,565,car
t801,n364,n867,565,car
t802,n602,n839,565,car
t803,n898,n239,567,car
t804,n560,n466,567,car
t805,n142,n69,569,car
t806,n48,n263,569,car
t807,n277,n50,572,car
t808,n893,n97,572,car
t809,n500,n544,572,car
t810,n911,n716,573,car
t811,n405,n103,573,car
t812,n147,n635,575,car
t813,n268,n679,576,car
t814,n379,n181,576,car
t815,n826,n831,577,car
t816,n424,n242,578,car
t817,n15,n583,579,car
t818,n847,n599,579,car
t819,n455,n832,580,car
t820,n436,n14,585,car
t821,n471,n489,586,car
t822,n167,n333,586,car
t823,n616,n119,587,car
t824,n110,n347,588,car
t825,n811,n481,590,car
t826,n327,n594,590,car
t827,n551,n154,591,car
t828,n126,n616,591,car
t829,n474,n188,593,car
t830,n816,n810,594,car
t831,n624,n876,594,car
t832,n377,n544,595,car
t833,n111,n60,595,car
t834,n293,n399,596,car
t835,n544,n420,597,car
t836,n684,n413,597,car
t837,n896,n79,597,car
t838,n573,n64,598,car
t839,n731,n101,598,car
t840,n322,n271,598,car
t841,n678,n737,600,car
t842,n270,n815,601,car
t843,n257,n252,601,car
t844,n159,n594,601,car
t845,n517,n465,603,car
t846,n506,n815,604,car
t847,n455,n14,604,car
t848,n558,n349,604,car
t849,n135,n76,604,car
t850,n675,n282,605,car
t851,n316,n429,606,car
t852,n746,n502,608,car
t853,n460,n927,608,car
t854,n821,n870,608,car
t855,n104,n144,609,car
t856,n917,n79,610,car
t857,n919,n837,611,car
t858,n851,n368,611,car
t859,n61,n428,613,car
t860,n15,n640,614,car
t861,n563,n709,614,car
t862,n21,n870,614,car
t863,n316,n657,614,car
t864,n83,n506,614,car
t865,n411,n327,614,car
t866,n92,n516,614,car
t867,n600,n150,614,car
t868,n339,n436,615,car
t869,n37,n661,615,car
t870,n551,n609,616,car
t871,n885,n574,616,car
t872,n240,n188,617,car
t873,n921,n601,618,car
t874,n428,n370,618,car
t875,n282,n531,620,car
t876,n91,n286,620,car
t877,n681,n678,622,car
t878,n71,n137,622,car
t879,n771,n685,622,car
t880,n204,n770,622,car
t881,n340,n915,623,car
t882,n837,n425,624,car
t883,n355,n721,625,car
t884,n741,n828,628,car
t885,n313,n235,628,car
t886,n57,n853,628,car
t887,n361,n71,628,car
t888,n613,n565,628,car
t889,n37,n145,630,car
t890,n459,n519,630,car
t891,n763,n923,631,car
t892,n922,n359,632,car
t893,n112,n385,632,car
t894,n354,n78,632,car
t895,n359,n71,632,car
t896,n366,n199,633,car
t897,n574,n366,635,car
t898,n51,n15,635,car
t899,n360,n619,636,car
t900,n901,n43,637,car
t901,n537,n402,637,car
t902,n544,n40,637,car
t903,n66,n204,638,car
t904,n430,n515,638,car
t905,n419,n398,639,car
t906,n424,n457,639,car
t907,n543,n187,639,car
t908,n589,n718,641,car
t909,n219,n309,641,car
t910,n649,n287,643,car
t911,n90,n484,643,car
t912,n574,n510,643,car
t913,n479,n899,643,car
t914,n717,n770,644,car
t915,n30,n813,645,car
t916,n285,n843,645,car
t917,n582,n2,646,car
t918,n151,n150,647,car
t919,n814,n102,647,car
t920,n71,n205,647,car
t921,n786,n297,647,car
t922,n410,n78,647,car
t923,n598,n239,648,car
t924,n603,n673,648,car
t925,n405,n710,648,car
t926,n25,n790,650,car
t927,n476,n224,652,car
t928,n811,n659,652,car
t929,n768,n55,652,car
t930,n564,n420,653,car
t931,n95,n222,655,car
t932,n264,n416,656,car
t933,n121,n428,657,car
t934,n465,n235,658,car
t935,n25,n270,658,car
t936,n531,n826,659,car
t937,n456,n324,659,car
t938,n876,n605,661,car
t939,n37,n513,661,car
t940,n338,n132,662,car
t941,n635,n197,663,car
t942,n212,n863,664,car
t943,n392,n634,664,car
t944,n397,n42,664,car
t945,n898,n287,664,car
t946,n861,n281,665,car
t947,n351,n409,665,car
t948,n760,n449,665,car
t949,n821,n418,665,car
t950,n108,n495,666,car
t951,n385,n618,667,car
t952,n466,n285,668,car
t953,n589,n712,669,car
t954,n517,n466,669,car
t955,n856,n615,670,car
t956,n206,n51,671,car
t957,n895,n649,672,car
t958,n443,n38,672,car
t959,n312,n489,673,car
t960,n243,n464,673,car
t961,n126,n843,674,car
t962,n889,n642,675,car
t963,n298,n626,675,car
t964,n316,n144,675,car
t965,n204,n289,676,car
t966,n234,n389,676,car
t967,n531,n901,676,car
t968,n847,n793,676,car
t969,n28,n464,677,car
t970,n16,n927,677,car
t971,n486,n521,678,car
t972,n884,n145,679,car
t973,n5,n782,679,car
t974,n403,n334,680,car
t975,n606,n156,680,car
t976,n312,n705,683,car
t977,n294,n4,683,car
t978,n470,n530,684,car
t979,n722,n839,684,car
t980,n303,n155,685,car
t981,n609,n755,685,car
t982,n125,n774,686,car
t983,n803,n104,688,car
t984,n493,n707,690,car
t985,n834,n706,690,car
t986,n290,n727,691,car
t987,n419,n379,691,car
t988,n878,n652,691,car
t989,n850,n516,692,car
t990,n98,n570,693,car
t991,n65,n266,693,car
t992,n676,n534,693,car
t993,n233,n870,694,car
t994,n441,n334,694,car
t995,n287,n129,694,car
t996,n617,n594,695,car
t997,n847,n714,696,car
t998,n658,n145,696,car
t999,n736,n501,697,car
t1000,n418,n377,697,car
t1001,n427,n173,697,car
t1002,n91,n516,699,car
t1003,n293,n737,699,car
t1004,n153,n28,699,car
t1005,n858,n244,699,car
t1006,n533,n96,700,car
t1007,n18,n103,700,car
t1008,n791,n565,700,car
t1009,n746,n502,701,car
t1010,n366,n731,701,car
t1011,n69,n482,701,car
t1012,n491,n514,701,car
t1013,n746,n217,702,car
t1014,n345,n109,702,car
t1015,n371,n369,703,car
t1016,n699,n108,704,car
t1017,n360,n449,705,car
t1018,n379,n98,708,car
t1019,n237,n521,709,car
t1020,n921,n106,711,car
t1021,n562,n184,711,car
t1022,n40,n51,712,car
t1023,n153,n644,712,car
t1024,n593,n226,712,car
t1025,n73,n77,713,car
t1026,n86,n407,714,car
t1027,n400,n472,715,car
t1028,n439,n593,715,car
t1029,n637,n491,717,car
t1030,n107,n48,717,car
t1031,n924,n629,718,car
t1032,n709,n432,718,car
t1033,n1,n694,718,car
t1034,n164,n156,718,car
t1035,n194,n684,718,car
t1036,n647,n215,719,car
t1037,n815,n188,720,car
t1038,n885,n715,721,car
t1039,n290,n818,721,car
t1040,n227,n32,722,car
t1041,n70,n63,723,car
t1042,n160,n295,723,car
t1043,n226,n314,724,car
t1044,n26,n223,724,car
t1045,n472,n393,726,car
t1046,n258,n526,726,car
t1047,n137,n264,726,car
t1048,n153,n277,728,car
t1049,n54,n102,728,car
t1050,n352,n512,729,car
t1051,n532,n649,729,car
t1052,n465,n52,730,car
t1053,n303,n304,730,car
t1054,n438,n636,731,car
t1055,n441,n256,731,car
t1056,n656,n390,732,car
t1057,n159,n914,732,car
t1058,n868,n531,733,car
t1059,n547,n371,734,car
t1060,n445,n715,735,car
t1061,n212,n882,737,car
t1062,n105,n555,738,car
t1063,n268,n63,739,car
t1064,n855,n414,739,car
t1065,n99,n624,740,car
t1066,n898,n508,740,car
