trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t326,n147,n463,244,car
t327,n1584,n745,245,car
t328,n1646,n219,245,car
t329,n480,n1618,246,car
t330,n308,n782,248,car
t331,n164,n737,248,car
t332,n540,n805,249,car
t333,n994,n1447,250,car
t334,n1336,n568,250,car
t335,n135,n492,250,car
t336,n2,n1423,251,car
t337,n1110,n204,251,car
t338,n478,n467,253,car
t339,n627,n624,254,car
t340,n332,n988,255,car
t341,n1209,n156,255,car
t342,n572,n891,256,car
t343,n850,n1396,257,car
t344,n1020,n320,258,car
t345,n1145,n1574,261,car
t346,n380,n378,262,car
t347,n585,n795,263,car
t348,n331,n804,264,car
t349,n749,n1393,264,car
t350,n916,n1464,266,car
t351,n124,n21,266,car
t352,n1543,n1395,266,car
t353,n454,n165,266,car
t354,n402,n1173,267,car
t355,n131,n841,267,car
t356,n1090,n1355,268,car
t357,n1189,n1526,269,car
t358,n453,n326,269,car
t359,n926,n295,269,car
t360,n120,n247,269,car
t361,n551,n1030,270,car
t362,n998,n510,270,car
t363,n261,n318,271,car
t364,n1329,n584,272,car
t365,n631,n146,274,car
t366,n792,n1096,274,car
t367,n1162,n177,275,car
t368,n1652,n646,275,car
t369,n1036,n752,276,car
t370,n231,n734,276,car
t371,n72,n835,277,car
t372,n1036,n1554,277,car
t373,n67,n1578,277,car
t374,n1532,n1503,278,car
t375,n660,n179,278,car
t376,n574,n1177,279,car
t377,n936,n744,279,car
t378,n157,n525,280,car
t379,n1617,n300,282,car
t380,n352,n188,283,car
t381,n402,n73,285,car
t382,n2,n221,285,car
t383,n841,n647,285,car
t384,n1423,n1561,286,car
t385,n92,n97,286,car
t386,n1019,n147,287,car
t387,n1357,n869,287,car
t388,n1387,n1045,287,car
t389,n910,n447,288,car
t390,n1583,n496,288,car
t391,n1049,n1572,288,car
t392,n374,n59,288,car
t393,n443,n699,288,car
t394,n79,n103,292,car
t395,n1303,n1129,292,car
t396,n586,n1031,293,car
t397,n1170,n1202,294,car
t398,n407,n83,295,car
t399,n706,n1672,295,car
t400,n18,n1619,295,car
t401,n1179,n590,295,car
t402,n497,n888,296,car
t403,n955,n749,296,car
t404,n1668,n821,296,car
t405,n135,n345,297,car
t406,n569,n1347,297,car
t407,n429,n1048,298,car
t408,n1593,n1379,298,car
t409,n1529,n1660,298,car
t410,n426,n471,299,car
t411,n1489,n1025,299,car
t412,n1629,n228,299,car
t413,n1588,n69,300,car
t414,n1136,n953,302,car
t415,n696,n1571,302,car
t416,n1300,n912,302,car
t417,n70,n1211,304,car
t418,n1112,n1127,305,car
t419,n319,n295,305,car
t420,n852,n831,305,car
t421,n760,n630,305,car
t422,n514,n1341,305,car
t423,n1640,n1411,305,car
t424,n888,n1142,306,car
t425,n14,n934,307,car
t426,n698,n464,308,car
t427,n685,n1292,308,car
t428,n1558,n1536,308,car
t429,n33,n54,309,car
t430,n538,n1073,310,car
t431,n778,n63,310,car
t432,n694,n569,311,car
t433,n782,n866,311,car
t434,n405,n998,311,car
t435,n1381,n1134,312,car
t436,n832,n1646,316,car
t437,n785,n776,316,car
t438,n1177,n1308,317,car
t439,n1552,n762,318,car
t440,n414,n1291,320,car
t441,n863,n862,322,car
t442,n1280,n847,323,car
t443,n966,n1536,324,car
t444,n131,n34,324,car
t445,n1025,n795,325,car
t446,n1249,n504,327,car
t447,n560,n465,327,car
t448,n1339,n1565,327,car
t449,n333,n85,328,car
t450,n1622,n1129,328,car
t451,n129,n1447,328,car
t452,n2,n1586,330,car
t453,n1078,n280,330,car
t454,n175,n1173,330,car
t455,n83,n33,331,car
t456,n993,n1272,331,car
t457,n807,n597,332,car
t458,n25,n958,332,car
t459,n246,n648,332,car
t460,n1417,n465,332,car
t461,n367,n1340,332,car
t462,n1034,n1347,333,car
t463,n1364,n250,333,car
t464,n808,n967,334,car
t465,n1050,n980,334,car
t466,n250,n648,335,car
t467,n28,n270,335,car
t468,n858,n297,336,car
t469,n136,n527,336,car
t470,n283,n1617,336,car
t471,n1129,n1161,338,car
t472,n1110,n1350,338,car
t473,n863,n1651,339,car
t474,n1423,n1536,341,car
t475,n141,n1053,341,car
t476,n829,n1351,342,car
t477,n1079,n1629,342,car
t478,n745,n942,342,car
t479,n304,n1576,344,car
t480,n987,n969,346,car
t481,n1444,n557,347,car
t482,n1408,n1415,348,car
t483,n1400,n365,348,car
t484,n90,n1603,348,car
t485,n176,n395,348,car
t486,n696,n1277,349,car
t487,n1028,n1076,349,car
t488,n1111,n1399,352,car
t489,n301,n645,352,car
t490,n206,n990,353,car
t491,n466,n544,354,car
t492,n488,n791,354,car
t493,n794,n1098,355,car
t494,n319,n1007,355,car
t495,n1445,n366,355,car
t496,n203,n272,355,car
t497,n8,n1412,356,car
t498,n829,n860,357,car
t499,n550,n1443,357,car
t500,n591,n674,358,car
t501,n1050,n606,358,car
t502,n433,n1002,358,car
t503,n391,n1202,359,car
t504,n1669,n1483,359,car
t505,n23,n1587,360,car
t506,n1586,n1533,361,car
t507,n507,n345,361,car
t508,n1137,n1676,361,car
t509,n270,n61,363,car
t510,n52,n1559,363,car
t511,n269,n1247,365,car
t512,n806,n878,366,car
t513,n1023,n50,368,car
t514,n884,n900,368,car
t515,n1136,n529,369,car
t516,n340,n901,370,car
t517,n1525,n654,370,car
t518,n1003,n647,372,car
t519,n1502,n212,372,car
t520,n610,n609,372,car
t521,n608,n1178,373,car
t522,n426,n648,373,car
t523,n1097,n718,374,car
t524,n284,n181,374,car
t525,n879,n1347,374,car
t526,n139,n136,377,car
t527,n1106,n763,378,car
t528,n146,n967,379,car
t529,n419,n238,379,car
t530,n856,n618,379,car
t531,n207,n475,380,car
t532,n1650,n1085,380,car
t533,n1536,n969,381,car
t534,n117,n1008,382,car
t535,n1562,n851,382,car
t536,n1554,n643,383,car
t537,n405,n999,383,car
t538,n795,n1562,385,car
t539,n648,n420,385,car
t540,n631,n258,385,car
t541,n1657,n249,386,car
t542,n859,n1380,386,car
t543,n306,n1222,387,car
t544,n855,n618,387,car
t545,n1614,n1259,388,car
t546,n1011,n72,388,car
t547,n1540,n808,389,car
t548,n525,n500,389,car
t549,n638,n751,390,car
t550,n1518,n487,390,car
t551,n1358,n993,392,car
t552,n886,n1138,393,car
t553,n25,n1221,398,car
t554,n1443,n1085,399,car
t555,n799,n695,399,car
t556,n45,n682,402,car
t557,n455,n892,404,car
t558,n968,n102,404,car
t559,n185,n1333,404,car
t560,n377,n1200,406,car
t561,n1523,n985,406,car
t562,n81,n78,407,car
t563,n801,n987,407,car
t564,n1443,n749,407,car
t565,n437,n171,408,car
t566,n488,n396,408,car
t567,n445,n1322,408,car
t568,n761,n1030,410,car
t569,n1346,n1625,410,car
t570,n21,n356,410,car
t571,n251,n733,411,car
t572,n26,n1471,412,car
t573,n1255,n333,412,car
t574,n792,n589,414,car
t575,n984,n1326,415,car
t576,n1173,n1463,415,car
t577,n382,n399,416,car
t578,n274,n275,416,car
t579,n377,n1147,417,car
t580,n623,n1212,419,car
t581,n434,n1483,419,car
t582,n552,n1639,422,car
t583,n870,n1043,422,car
t584,n1529,n798,422,car
t585,n1461,n1618,422,car
t586,n207,n565,423,car
t587,n769,n472,423,car
t588,n281,n631,424,car
t589,n490,n662,425,car
t590,n431,n1481,425,car
t591,n42,n1038,426,car
t592,n829,n888,426,car
t593,n1584,n801,426,car
t594,n229,n1381,427,car
t595,n589,n1411,428,car
t596,n1249,n1498,428,car
t597,n1378,n1004,429,car
t598,n1529,n150,429,car
t599,n190,n1119,430,car
t600,n272,n950,430,car
t601,n693,n697,430,car
t602,n336,n1410,432,car
t603,n1239,n748,432,car
t604,n531,n1050,433,car
t605,n1437,n529,433,car
t606,n141,n815,434,car
t607,n440,n1670,434,car
t608,n684,n112,434,car
t609,n416,n1635,434,car
t610,n947,n284,434,car
t611,n9,n431,435,car
t612,n1236,n1536,435,car
t613,n281,n280,435,car
t614,n765,n1280,435,car
t615,n399,n743,437,car
t616,n1577,n745,438,car
t617,n471,n147,439,car
t618,n968,n547,440,car
t619,n615,n1175,440,car
t620,n1377,n1477,443,car
t621,n408,n1331,443,car
t622,n691,n1315,443,car
t623,n508,n1574,444,car
t624,n103,n1583,444,car
t625,n53,n1090,445,car
t626,n1307,n1042,445,car
t627,n276,n901,445,car
t628,n352,n1120,445,car
t629,n280,n1288,445,car
t630,n1436,n816,445,car
t631,n50,n742,446,car
t632,n1371,n486,446,car
t633,n1217,n937,447,car
t634,n1551,n1607,447,car
t635,n90,n104,448,car
t636,n15,n235,449,car
t637,n1232,n1193,449,car
t638,n537,n556,450,car
t639,n560,n102,451,car
t640,n694,n863,453,car
t641,n373,n372,454,car
t642,n1289,n1634,456,car
t643,n530,n880,456,car
t644,n521,n568,458,car
t645,n425,n413,458,car
t646,n472,n453,458,car
t647,n843,n1241,458,car
t648,n187,n1656,458,car
t649,n1131,n1265,459,car
t650,n1356,n1377,460,car
t651,n1636,n738,460,car
t652,n384,n1095,461,car
t653,n1161,n642,462,car
t654,n1428,n1296,462,car
t655,n731,n1451,463,car
t656,n321,n144,464,car
t657,n1636,n68,464,car
t658,n1231,n1190,465,car
t659,n414,n210,465,car
t660,n608,n663,466,car
t661,n62,n346,467,car
t662,n1274,n1238,467,car
t663,n1588,n1373,467,car
t664,n72,n42,468,car
t665,n1076,n758,469,car
t666,n669,n610,469,car
t667,n590,n599,469,car
t668,n125,n719,470,car
t669,n1066,n1221,471,car
t670,n1147,n607,471,car
t671,n1019,n942,472,car
t672,n75,n655,472,car
t673,n1402,n530,472,car
t674,n559,n658,472,car
t675,n1093,n292,472,car
t676,n1217,n625,472,car
t677,n1018,n515,474,car
t678,n1065,n1222,474,car
t679,n719,n728,475,car
t680,n121,n1660,475,car
t681,n62,n274,476,car
t682,n330,n37,477,car
t683,n1617,n1066,478,car
t684,n544,n1518,479,car
t685,n1507,n126,479,car
t686,n884,n788,482,car
t687,n60,n346,483,car
t688,n503,n906,484,car
t689,n1422,n619,484,car
t690,n1240,n153,484,car
t691,n1470,n644,484,car
t692,n820,n1130,484,car
t693,n459,n1199,484,car
t694,n138,n1410,485,car
t695,n431,n582,486,car
t696,n123,n803,487,car
t697,n130,n1073,488,car
t698,n691,n374,488,car
t699,n1453,n381,489,car
t700,n1644,n431,491,car
t701,n562,n827,493,car
t702,n1077,n594,494,car
t703,n676,n868,495,car
t704,n317,n1576,497,car
t705,n1623,n1263,498,car
t706,n947,n133,498,car
t707,n237,n262,499,car
t708,n375,n970,499,car
t709,n1196,n807,501,car
t710,n116,n210,501,car
t711,n1228,n1250,501,car
t712,n452,n158,502,car
t713,n470,n979,503,car
t714,n34,n19,506,car
t715,n811,n1373,506,car
t716,n341,n664,508,car
t717,n785,n1584,508,car
t718,n1292,n154,509,car
t719,n1387,n281,509,car
t720,n156,n160,509,car
t721,n1147,n179,509,car
t722,n114,n48,509,car
t723,n687,n1627,510,car
t724,n395,n1145,511,car
t725,n1181,n938,511,car
t726,n786,n637,512,car
t727,n1361,n1576,513,car
t728,n144,n1549,514,car
t729,n1465,n177,514,car
t730,n155,n1250,515,car
t731,n1669,n578,515,car
t732,n298,n1539,516,car
t733,n222,n437,517,car
t734,n113,n993,517,car
t735,n877,n1079,518,car
t736,n1584,n126,518,car
t737,n1203,n1450,518,car
t738,n486,n1186,519,car
t739,n698,n1419,519,car
t740,n947,n380,519,car
t741,n1265,n1276,519,car
t742,n27,n1634,520,car
t743,n513,n527,521,car
t744,n1147,n571,521,car
t745,n1574,n1573,522,car
t746,n153,n1667,522,car
t747,n1041,n704,522,car
t748,n417,n1420,522,car
t749,n1170,n799,523,car
t750,n871,n630,523,car
t751,n109,n85,525,car
t752,n1123,n520,526,car
t753,n268,n638,528,car
t754,n398,n1257,530,car
t755,n461,n673,530,car
t756,n1357,n1076,531,car
t757,n1437,n425,531,car
t758,n851,n551,532,car
t759,n795,n698,532,car
t760,n548,n1042,533,car
t761,n473,n1436,534,car
t762,n1166,n745,535,car
t763,n921,n470,535,car
t764,n889,n525,535,car
t765,n1355,n312,537,car
t766,n387,n1214,537,car
t767,n1341,n1565,537,car
t768,n593,n1391,539,car
t769,n1140,n620,542,car
t770,n1471,n1279,543,car
t771,n1468,n515,546,car
t772,n1162,n378,546,car
t773,n1509,n187,548,car
t774,n450,n1475,549,car
t775,n108,n112,550,car
t776,n126,n1652,551,car
t777,n1290,n1323,551,car
t778,n1644,n720,551,car
t779,n643,n1128,552,car
t780,n657,n588,552,car
t781,n1395,n1564,554,car
t782,n1342,n806,554,car
t783,n1593,n1598,554,car
t784,n511,n1345,555,car
t785,n1303,n1133,556,car
t786,n754,n1356,556,car
t787,n318,n347,557,car
t788,n179,n490,557,car
t789,n1350,n957,557,car
t790,n1168,n1409,557,car
t791,n215,n416,558,car
t792,n155,n623,558,car
t793,n1171,n200,559,car
t794,n766,n30,560,car
t795,n322,n218,560,car
t796,n78,n24,561,car
t797,n806,n1350,561,car
t798,n546,n428,561,car
t799,n461,n860,562,car
t800,n542,n192,565,car
t801,n507,n789,565,car
t802,n309,n740,565,car
t803,n874,n875,567,car
t804,n24,n21,567,car
t805,n803,n1568,569,car
t806,n41,n260,569,car
t807,n712,n1589,572,car
t808,n1194,n914,572,car
t809,n1378,n109,572,car
t810,n143,n326,573,car
t811,n1456,n1459,573,car
t812,n318,n1322,575,car
t813,n483,n848,576,car
t814,n56,n257,576,car
t815,n535,n1440,577,car
t816,n402,n1665,578,car
t817,n1512,n1547,579,car
t818,n1215,n1361,579,car
t819,n183,n12,580,car
t820,n1123,n798,585,car
t821,n1208,n1209,586,car
t822,n1470,n1468,586,car
t823,n304,n219,587,car
t824,n970,n409,588,car
t825,n1571,n853,590,car
t826,n368,n487,590,car
t827,n1115,n1413,591,car
t828,n673,n612,591,car
t829,n1168,n378,593,car
t830,n144,n1169,594,car
t831,n646,n1479,594,car
t832,n1511,n1263,595,car
t833,n783,n949,595,car
t834,n789,n786,596,car
t835,n1047,n669,597,car
t836,n709,n140,597,car
t837,n587,n694,597,car
t838,n1359,n765,598,car
t839,n569,n892,598,car
t840,n449,n471,598,car
t841,n526,n171,600,car
t842,n1619,n870,601,car
t843,n1625,n320,601,car
t844,n125,n592,601,car
t845,n818,n1249,603,car
t846,n1329,n96,604,car
t847,n1348,n1238,604,car
t848,n349,n1574,604,car
t849,n969,n711,604,car
t850,n810,n1503,605,car
t851,n348,n408,606,car
t852,n1092,n638,608,car
t853,n217,n1607,608,car
t854,n432,n1618,608,car
t855,n511,n425,609,car
t856,n131,n149,610,car
t857,n345,n169,611,car
t858,n541,n820,611,car
t859,n16,n1000,613,car
t860,n735,n280,614,car
t861,n1106,n804,614,car
t862,n337,n1328,614,car
t863,n1011,n1220,614,car
t864,n578,n1400,614,car
t865,n26,n1546,614,car
t866,n161,n915,614,car
t867,n764,n184,614,car
t868,n101,n322,615,car
t869,n1556,n1189,615,car
t870,n1115,n1261,616,car
t871,n231,n1012,616,car
t872,n1306,n378,617,car
t873,n1110,n1655,618,car
t874,n1150,n342,618,car
t875,n1614,n157,620,car
t876,n1314,n338,620,car
t877,n1315,n1529,622,car
t878,n1107,n1159,622,car
t879,n757,n925,622,car
t880,n140,n1513,622,car
t881,n1664,n1384,623,car
t882,n1166,n342,624,car
t883,n821,n811,625,car
t884,n393,n1115,628,car
t885,n1437,n571,628,car
t886,n488,n669,628,car
t887,n1160,n1162,628,car
t888,n370,n1635,628,car
t889,n1556,n154,630,car
t890,n570,n191,630,car
t891,n704,n1637,631,car
t892,n1072,n927,632,car
t893,n908,n934,632,car
t894,n1207,n1160,632,car
t895,n1469,n814,632,car
t896,n1261,n1311,633,car
t897,n1431,n473,635,car
t898,n1062,n1357,635,car
t899,n421,n302,636,car
t900,n374,n1413,637,car
t901,n692,n985,637,car
t902,n1305,n728,637,car
t903,n623,n1085,638,car
t904,n1134,n1487,638,car
t905,n1203,n873,639,car
t906,n380,n919,639,car
t907,n1042,n921,639,car
t908,n713,n407,641,car
t909,n151,n6,641,car
t910,n429,n1618,643,car
t911,n1586,n93,643,car
t912,n1384,n648,643,car
t913,n1540,n307,643,car
t914,n481,n1402,644,car
t915,n384,n710,645,car
t916,n1400,n1499,645,car
t917,n1234,n548,646,car
t918,n885,n64,647,car
t919,n1504,n975,647,car
t920,n1107,n19,647,car
t921,n851,n378,647,car
t922,n714,n1091,647,car
t923,n490,n1328,648,car
t924,n372,n134,648,car
t925,n1456,n745,648,car
t926,n1375,n1352,650,car
t927,n351,n170,652,car
t928,n233,n1608,652,car
t929,n1252,n1063,652,car
t930,n883,n864,653,car
t931,n770,n126,655,car
t932,n1287,n835,656,car
t933,n582,n748,657,car
t934,n683,n1318,658,car
t935,n1578,n310,658,car
t936,n589,n802,659,car
t937,n525,n579,659,car
t938,n1188,n728,661,car
t939,n1556,n655,661,car
t940,n940,n1579,662,car
t941,n509,n1083,663,car
t942,n1507,n790,664,car
t943,n1193,n399,664,car
t944,n547,n568,664,car
t945,n874,n535,664,car
t946,n206,n113,665,car
t947,n505,n1257,665,car
t948,n271,n1057,665,car
t949,n432,n1411,665,car
t950,n1173,n1191,666,car
t951,n463,n880,667,car
t952,n1259,n1025,668,car
t953,n293,n52,669,car
t954,n818,n501,669,car
t955,n845,n133,670,car
t956,n34,n445,671,car
t957,n827,n189,672,car
t958,n138,n450,672,car
t959,n760,n756,673,car
t960,n1324,n624,673,car
t961,n759,n742,674,car
t962,n480,n475,675,car
t963,n1624,n445,675,car
t964,n348,n1674,675,car
t965,n519,n982,676,car
t966,n898,n151,676,car
t967,n589,n516,676,car
t968,n955,n929,676,car
t969,n974,n1563,677,car
t970,n154,n1138,677,car
t971,n958,n707,678,car
t972,n1644,n224,679,car
t973,n495,n171,679,car
t974,n1612,n898,680,car
t975,n1546,n163,680,car
t976,n29,n867,683,car
t977,n492,n490,683,car
t978,n576,n619,684,car
t979,n606,n582,684,car
t980,n661,n543,685,car
t981,n1462,n1460,685,car
t982,n1589,n1487,686,car
t983,n1593,n54,688,car
t984,n745,n1065,690,car
t985,n326,n593,690,car
t986,n962,n1418,691,car
t987,n1203,n1231,691,car
t988,n1391,n1517,691,car
t989,n321,n1021,692,car
t990,n608,n58,693,car
t991,n8,n548,693,car
t992,n1621,n1111,693,car
t993,n58,n677,694,car
t994,n1073,n1019,694,car
t995,n387,n321,694,car
t996,n1321,n1407,695,car
t997,n1215,n1329,696,car
t998,n1125,n523,696,car
t999,n1095,n1107,697,car
t1000,n791,n967,697,car
t1001,n573,n111,697,car
t1002,n1314,n845,699,car
t1003,n789,n850,699,car
t1004,n287,n843,699,car
t1005,n457,n859,699,car
t1006,n787,n419,700,car
t1007,n732,n525,700,car
t1008,n1432,n1596,700,car
t1009,n1092,n638,701,car
t1010,n1261,n1133,701,car
