trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t144,n390,n606,11,car
t145,n2613,n1423,11,car
t146,n1719,n2769,11,car
t147,n661,n2679,11,car
t148,n1132,n3737,11,car
t149,n2439,n1894,12,car
t150,n359,n1779,12,car
t151,n3169,n3503,12,car
t152,n446,n3037,12,car
t153,n832,n2307,12,car
t154,n235,n1336,12,car
t155,n427,n1298,12,car
t156,n620,n1790,12,car
t157,n466,n3658,12,car
t158,n406,n2549,12,car
t159,n771,n2880,12,car
t160,n3279,n1658,12,car
t161,n594,n1416,12,car
t162,n2316,n824,12,car
t163,n1507,n2134,12,car
t164,n2515,n1620,12,car
t165,n140,n3835,12,car
t166,n1126,n1736,12,car
t167,n737,n743,12,car
t168,n2469,n315,12,car
t169,n2275,n3327,12,car
t170,n3329,n3792,12,car
t171,n1140,n17,13,car
t172,n3368,n1811,13,car
t173,n1878,n2482,13,car
t174,n893,n2556,13,car
t175,n731,n2788,13,car
t176,n2103,n1286,13,car
t177,n702,n1481,13,car
t178,n619,n2854,13,car
t179,n3927,n3930,13,car
t180,n1283,n635,13,car
t181,n3578,n248,13,car
t182,n1107,n3938,13,car
t183,n648,n2825,13,car
t184,n2612,n2888,13,car
t185,n3037,n2335,13,car
t186,n2182,n2102,13,car
t187,n2122,n3903,13,car
t188,n3525,n2929,14,car
t189,n649,n1019,14,car
t190,n1027,n676,14,car
t191,n2634,n2994,14,car
t192,n3485,n1570,14,car
t193,n3314,n2485,14,car
t194,n2383,n1721,14,car
t195,n250,n2824,14,car
t196,n3597,n1879,14,car
t197,n2520,n1980,14,car
t198,n2298,n2319,14,car
t199,n1708,n2121,14,car
t200,n2233,n2812,14,car
t201,n2553,n2112,15,car
t202,n3650,n2812,15,car
t203,n2268,n1685,15,car
t204,n3930,n2419,15,car
t205,n1526,n1622,15,car
t206,n1314,n2793,15,car
t207,n145,n1901,15,car
t208,n975,n3090,15,car
t209,n3663,n962,15,car
t210,n1704,n2673,15,car
t211,n83,n2396,15,car
t212,n2647,n939,15,car
t213,n845,n647,15,car
t214,n3044,n2825,15,car
t215,n3348,n1644,15,car
t216,n3823,n2167,16,car
t217,n3908,n2783,16,car
t218,n2445,n3947,16,car
t219,n3140,n396,16,car
t220,n2089,n2812,16,car
t221,n2868,n2441,16,car
t222,n3515,n638,16,car
t223,n182,n1426,17,car
t224,n160,n2046,17,car
t225,n1458,n345,17,car
t226,n1956,n2019,17,car
t227,n588,n1164,17,car
t228,n3250,n3585,17,car
t229,n1977,n2210,17,car
t230,n143,n1728,17,car
t231,n3492,n2612,18,car
t232,n2114,n2131,18,car
t233,n356,n385,18,car
t234,n3167,n2251,18,car
t235,n2048,n2794,18,car
t236,n2359,n560,18,car
t237,n3623,n2740,18,car
t238,n831,n3863,18,car
t239,n343,n1556,18,car
t240,n228,n3518,18,car
t241,n1917,n1006,18,car
t242,n2716,n214,18,car
t243,n3326,n497,18,car
t244,n2146,n2099,18,car
t245,n1110,n420,18,car
t246,n158,n1004,19,car
t247,n756,n1880,19,car
t248,n730,n2511,19,car
t249,n2287,n2101,19,car
t250,n1737,n2090,19,car
t251,n3399,n2052,19,car
t252,n1865,n2634,19,car
t253,n3218,n1607,19,car
t254,n2865,n1987,19,car
t255,n2140,n1878,19,car
t256,n510,n2745,20,car
t257,n1684,n2557,20,car
t258,n3022,n2230,20,car
t259,n2600,n526,20,car
t260,n1872,n2436,20,car
t261,n2684,n2916,20,car
t262,n2330,n3571,20,car
t263,n1529,n1058,20,car
t264,n1156,n2273,20,car
t265,n3086,n2745,20,car
t266,n3629,n2698,20,car
t267,n998,n2198,20,car
t268,n3538,n78,20,car
t269,n3971,n955,20,car
t270,n419,n2670,20,car
t271,n2050,n2119,21,car
t272,n1031,n936,21,car
t273,n1065,n2838,21,car
t274,n2458,n1924,21,car
t275,n1055,n2349,21,car
t276,n1046,n3270,21,car
t277,n1536,n3673,21,car
t278,n2725,n2114,22,car
t279,n3233,n1448,22,car
t280,n874,n2458,22,car
t281,n2934,n476,22,car
t282,n720,n3840,22,car
t283,n767,n1914,22,car
t284,n1249,n1965,22,car
t285,n3850,n2660,22,car
t286,n368,n71,22,car
t287,n3602,n2410,22,car
t288,n1028,n1220,22,car
t289,n1226,n430,22,car
t290,n2892,n1901,22,car
t291,n1221,n2065,22,car
t292,n2643,n2663,23,car
t293,n1487,n263,23,car
t294,n800,n1536,23,car
t295,n1124,n2125,23,car
t296,n926,n236,23,car
t297,n2493,n702,23,car
t298,n1735,n3828,23,car
t299,n2494,n405,23,car
t300,n1403,n2401,23,car
t301,n2955,n3121,23,car
t302,n2411,n3528,23,car
t303,n3353,n3535,23,car
t304,n2560,n2807,24,car
t305,n3793,n222,24,car
t306,n2535,n1326,24,car
t307,n649,n3722,24,car
t308,n1562,n61,24,car
t309,n1390,n1043,24,car
t310,n2182,n2601,24,car
t311,n212,n2616,24,car
t312,n2150,n3636,24,car
t313,n2306,n2732,24,car
t314,n507,n2731,24,car
t315,n1459,n1589,24,car
t316,n3533,n3881,24,car
t317,n3687,n54,24,car
t318,n176,n696,24,car
t319,n3628,n815,25,car
t320,n2093,n1431,25,car
t321,n2762,n1283,25,car
t322,n1353,n693,25,car
t323,n1491,n714,25,car
t324,n957,n550,25,car
t325,n754,n2241,25,car
t326,n3779,n3472,25,car
t327,n1454,n1464,25,car
t328,n268,n1606,25,car
t329,n3484,n1133,25,car
t330,n623,n465,25,car
t331,n200,n3258,25,car
t332,n400,n2347,25,car
t333,n3399,n1907,26,car
t334,n1389,n2438,26,car
t335,n2934,n3456,26,car
t336,n2870,n3697,26,car
t337,n3098,n95,26,car
t338,n1123,n2201,26,car
t339,n2624,n77,26,car
t340,n3023,n716,27,car
t341,n3035,n2186,27,car
t342,n2612,n1584,27,car
t343,n3980,n2595,27,car
t344,n626,n737,27,car
t345,n3035,n1341,27,car
t346,n789,n2591,27,car
t347,n3424,n1976,27,car
t348,n677,n3640,27,car
t349,n3317,n3231,27,car
t350,n952,n3239,28,car
t351,n2110,n2848,28,car
t352,n433,n1150,28,car
t353,n3647,n70,28,car
t354,n1837,n472,28,car
t355,n3299,n1288,28,car
t356,n2093,n3510,28,car
t357,n3343,n2844,28,car
t358,n2226,n2395,28,car
t359,n865,n1617,28,car
t360,n3219,n3795,28,car
t361,n3355,n94,28,car
t362,n2173,n3725,28,car
t363,n3078,n388,28,car
t364,n1969,n649,28,car
t365,n907,n2559,28,car
t366,n1495,n122,28,car
t367,n104,n1718,28,car
t368,n1316,n3890,28,car
t369,n128,n1179,28,car
t370,n1307,n752,28,car
t371,n595,n1011,28,car
t372,n2233,n630,28,car
t373,n3564,n68,28,car
t374,n2165,n2622,29,car
t375,n2161,n2199,29,car
t376,n2723,n1121,29,car
t377,n3436,n413,29,car
t378,n3735,n3065,29,car
t379,n480,n1217,29,car
t380,n3684,n303,29,car
t381,n96,n2836,29,car
t382,n3451,n1129,29,car
t383,n3879,n2631,29,car
t384,n1195,n2228,29,car
t385,n1180,n33,30,car
t386,n3758,n3280,30,car
t387,n1285,n3899,30,car
t388,n1774,n2383,30,car
t389,n968,n1939,30,car
t390,n3232,n2561,30,car
t391,n928,n2750,30,car
t392,n1563,n1485,30,car
t393,n1724,n509,30,car
t394,n3545,n2731,30,car
t395,n1488,n1609,30,car
t396,n3842,n1308,31,car
t397,n766,n1811,31,car
t398,n1558,n3653,31,car
t399,n1485,n2038,31,car
t400,n665,n49,31,car
t401,n2584,n2448,31,car
t402,n351,n3697,31,car
t403,n254,n1548,31,car
t404,n722,n2615,31,car
t405,n3503,n2254,31,car
t406,n3930,n2838,31,car
t407,n3351,n2936,31,car
t408,n2261,n2870,31,car
t409,n1234,n1987,31,car
t410,n1294,n739,31,car
t411,n1414,n3813,32,car
t412,n3671,n3605,32,car
t413,n2787,n637,32,car
t414,n2633,n3114,32,car
t415,n496,n971,32,car
t416,n1836,n382,32,car
t417,n314,n3535,32,car
t418,n1886,n2900,32,car
t419,n1819,n1344,32,car
t420,n150,n3737,32,car
t421,n669,n844,32,car
t422,n4002,n2228,32,car
t423,n282,n3084,32,car
t424,n2752,n431,32,car
t425,n245,n2044,32,car
t426,n2233,n134,32,car
t427,n895,n2824,33,car
t428,n1954,n1393,33,car
t429,n3869,n681,33,car
t430,n762,n4005,33,car
t431,n1659,n3269,33,car
t432,n2766,n2134,33,car
t433,n1802,n3099,33,car
t434,n3355,n812,33,car
t435,n2885,n1209,34,car
t436,n1183,n2168,34,car
t437,n2887,n2941,34,car
t438,n587,n3686,34,car
t439,n1657,n1963,34,car
t440,n3298,n2573,34,car
t441,n1720,n385,34,car
t442,n1387,n2447,34,car
t443,n332,n946,34,car
t444,n3152,n582,34,car
t445,n2319,n250,34,car
t446,n933,n388,34,car
t447,n1374,n1698,34,car
t448,n11,n1503,35,car
t449,n3684,n1217,35,car
t450,n853,n2930,35,car
t451,n1645,n3513,35,car
t452,n3743,n2883,35,car
t453,n3002,n3556,35,car
t454,n2769,n1328,35,car
t455,n1367,n1422,35,car
t456,n3538,n3371,35,car
t457,n511,n635,35,car
t458,n1287,n788,35,car
t459,n3043,n492,35,car
t460,n1857,n2442,35,car
t461,n1995,n1800,35,car
t462,n1203,n929,35,car
t463,n2846,n424,35,car
t464,n2124,n1689,35,car
t465,n3709,n29,35,car
t466,n916,n3816,35,car
t467,n3,n2132,35,car
t468,n2071,n610,35,car
t469,n560,n1538,35,car
t470,n2714,n1696,36,car
t471,n1071,n1178,36,car
t472,n2984,n1926,36,car
t473,n1979,n1708,36,car
t474,n1203,n275,36,car
t475,n745,n2930,36,car
t476,n2396,n1714,36,car
t477,n1288,n1322,36,car
t478,n2088,n2685,36,car
t479,n3719,n2393,36,car
t480,n508,n628,36,car
t481,n3896,n1091,36,car
t482,n3314,n3117,36,car
t483,n88,n2407,37,car
t484,n1098,n1166,37,car
t485,n1825,n2953,37,car
t486,n2241,n1962,37,car
t487,n2980,n1116,37,car
t488,n3264,n2037,37,car
t489,n1828,n796,37,car
t490,n1474,n700,37,car
t491,n400,n2488,37,car
t492,n3943,n2854,37,car
t493,n1328,n1451,37,car
t494,n2485,n3862,37,car
t495,n1257,n2881,37,car
t496,n182,n1077,37,car
t497,n1574,n1228,37,car
t498,n128,n2444,37,car
t499,n1750,n631,37,car
t500,n3483,n1641,37,car
t501,n2590,n1695,37,car
t502,n3052,n3281,38,car
t503,n512,n2254,38,car
t504,n541,n658,38,car
t505,n2979,n2441,38,car
t506,n3541,n2844,38,car
t507,n1510,n1254,38,car
t508,n2477,n402,38,car
t509,n3628,n65,38,car
t510,n7,n63,38,car
t511,n3272,n362,38,car
t512,n1208,n184,38,car
t513,n3217,n1424,38,car
t514,n1003,n1432,38,car
t515,n3854,n3480,38,car
t516,n2867,n1111,38,car
t517,n3684,n2800,39,car
t518,n1575,n459,39,car
t519,n2394,n3070,39,car
t520,n2736,n2734,39,car
t521,n265,n1664,39,car
t522,n165,n361,39,car
t523,n456,n1113,39,car
t524,n1595,n583,39,car
t525,n1150,n363,39,car
t526,n2229,n1953,39,car
t527,n1723,n3903,39,car
t528,n1831,n1446,39,car
t529,n1400,n827,39,car
t530,n2266,n324,39,car
t531,n1240,n3925,39,car
t532,n1965,n3599,39,car
t533,n2633,n2350,40,car
t534,n2606,n1188,40,car
t535,n1779,n1990,40,car
t536,n3504,n3686,40,car
t537,n1113,n3598,40,car
t538,n2072,n1111,40,car
t539,n3350,n247,40,car
t540,n1092,n300,40,car
t541,n2740,n918,40,car
t542,n2202,n2118,40,car
t543,n1976,n2137,40,car
t544,n1271,n2576,40,car
t545,n828,n2087,40,car
t546,n3330,n3150,40,car
t547,n5,n214,40,car
t548,n3394,n3939,40,car
t549,n992,n1561,40,car
t550,n2027,n3599,41,car
t551,n2725,n2467,41,car
t552,n3222,n1100,41,car
t553,n1256,n667,41,car
t554,n643,n3724,41,car
t555,n576,n3190,41,car
t556,n2198,n2328,41,car
t557,n3910,n475,41,car
t558,n996,n2849,41,car
t559,n2363,n370,41,car
t560,n885,n3051,41,car
t561,n918,n2638,41,car
t562,n2578,n2202,41,car
t563,n2307,n2556,41,car
t564,n2052,n661,41,car
t565,n1084,n1443,41,car
t566,n2560,n3406,42,car
t567,n486,n599,42,car
t568,n854,n1386,42,car
t569,n787,n2562,42,car
t570,n3292,n2118,42,car
t571,n3193,n3744,42,car
t572,n646,n3636,42,car
t573,n1365,n1623,42,car
t574,n1112,n1696,42,car
t575,n3103,n2216,42,car
t576,n1340,n3795,42,car
t577,n3919,n1906,42,car
t578,n3281,n223,42,car
t579,n3080,n3707,42,car
t580,n636,n518,42,car
t581,n3912,n1504,43,car
t582,n3742,n3538,43,car
t583,n895,n3828,43,car
t584,n2071,n2312,43,car
t585,n562,n3546,43,car
t586,n3028,n3230,43,car
t587,n669,n646,43,car
t588,n3393,n2881,43,car
t589,n2159,n2808,43,car
t590,n1691,n2644,43,car
t591,n2951,n1338,43,car
t592,n1718,n3998,43,car
t593,n536,n408,44,car
t594,n1680,n2309,44,car
t595,n721,n2000,44,car
t596,n2432,n1689,44,car
t597,n949,n1190,44,car
t598,n1272,n3627,44,car
t599,n3104,n1967,44,car
t600,n2017,n1821,44,car
t601,n2950,n340,44,car
t602,n3415,n2943,44,car
t603,n2108,n360,44,car
t604,n661,n1506,45,car
t605,n184,n3982,45,car
t606,n1839,n2285,45,car
t607,n1154,n1301,45,car
t608,n1426,n1038,45,car
t609,n1732,n1350,45,car
t610,n927,n3653,45,car
t611,n2617,n1890,45,car
t612,n2816,n2745,45,car
t613,n3412,n2935,45,car
t614,n3856,n1166,45,car
t615,n1482,n1678,45,car
t616,n1005,n3034,45,car
t617,n1418,n2873,45,car
t618,n1312,n520,45,car
t619,n2751,n3726,46,car
t620,n694,n1310,46,car
t621,n1552,n1153,46,car
t622,n1978,n602,46,car
t623,n790,n2848,46,car
t624,n609,n2481,46,car
t625,n756,n3550,46,car
t626,n901,n122,47,car
t627,n2582,n1585,47,car
t628,n232,n1923,47,car
t629,n2167,n1765,47,car
t630,n761,n2977,47,car
t631,n1832,n127,47,car
t632,n3151,n1062,47,car
t633,n183,n778,47,car
t634,n272,n1403,47,car
t635,n2138,n2732,47,car
t636,n2473,n1389,47,car
t637,n2773,n177,47,car
t638,n2677,n1999,47,car
t639,n1742,n2146,47,car
t640,n3231,n402,47,car
t641,n1278,n1810,47,car
t642,n1822,n2068,47,car
t643,n2655,n2159,48,car
t644,n712,n3227,48,car
t645,n2761,n392,48,car
t646,n2723,n690,48,car
t647,n356,n2574,48,car
t648,n2998,n832,48,car
t649,n2865,n3898,48,car
t650,n583,n3414,48,car
t651,n1298,n671,48,car
t652,n710,n2935,48,car
t653,n2199,n2485,48,car
t654,n780,n890,48,car
t655,n2361,n2051,48,car
t656,n1279,n3134,48,car
t657,n2527,n2157,48,car
t658,n3627,n1107,48,car
t659,n557,n424,49,car
t660,n203,n1478,49,car
t661,n251,n3877,49,car
t662,n3556,n2873,49,car
t663,n2304,n603,49,car
t664,n3517,n2078,49,car
t665,n1099,n1587,49,car
t666,n816,n2278,49,car
t667,n668,n2269,49,car
t668,n2006,n578,49,car
t669,n739,n2466,49,car
t670,n2683,n314,49,car
t671,n1041,n225,49,car
t672,n2632,n1311,49,car
t673,n250,n1863,49,car
t674,n1321,n3916,49,car
t675,n2442,n1969,49,car
t676,n2238,n3857,50,car
t677,n1685,n2198,50,car
t678,n3190,n2354,50,car
t679,n2111,n1184,50,car
t680,n3831,n970,50,car
t681,n1107,n2016,50,car
t682,n775,n2540,50,car
t683,n3640,n3415,50,car
t684,n2722,n1676,50,car
t685,n818,n2941,50,car
t686,n3252,n3561,50,car
t687,n1343,n1903,50,car
t688,n1776,n2746,50,car
t689,n1707,n3234,50,car
t690,n2227,n1099,50,car
t691,n1697,n2293,50,car
t692,n692,n2014,50,car
t693,n256,n3682,50,car
t694,n2365,n1093,50,car
t695,n901,n3002,51,car
t696,n3853,n1996,51,car
t697,n2535,n1291,51,car
t698,n3275,n753,51,car
t699,n3287,n3842,51,car
t700,n645,n1309,51,car
t701,n2734,n3391,51,car
t702,n490,n1380,51,car
t703,n2989,n2998,51,car
t704,n3499,n2447,51,car
t705,n2080,n393,51,car
t706,n983,n2664,52,car
t707,n2464,n2061,52,car
t708,n813,n614,52,car
t709,n1940,n574,52,car
t710,n545,n607,52,car
t711,n3614,n1694,52,car
t712,n1451,n891,52,car
t713,n1664,n2893,52,car
t714,n178,n61,52,car
t715,n601,n1393,52,car
t716,n98,n670,52,car
t717,n3583,n1729,52,car
t718,n3300,n1091,53,car
t719,n337,n327,53,car
t720,n183,n1905,53,car
t721,n474,n2625,53,car
t722,n2361,n1992,53,car
t723,n3700,n3941,53,car
t724,n174,n184,53,car
t725,n214,n1519,53,car
t726,n1780,n480,53,car
t727,n226,n2371,53,car
t728,n1107,n3740,54,car
t729,n1514,n1965,54,car
t730,n2595,n2705,54,car
t731,n2084,n519,54,car
t732,n492,n1680,54,car
t733,n3966,n791,54,car
t734,n2893,n315,54,car
t735,n2691,n2327,54,car
t736,n2945,n3400,54,car
t737,n1315,n491,54,car
t738,n3976,n688,54,car
t739,n610,n2504,54,car
t740,n2938,n2875,54,car
t741,n2786,n3414,54,car
t742,n2689,n750,55,car
t743,n1270,n1711,55,car
t744,n1578,n1325,55,car
t745,n290,n346,55,car
t746,n673,n1896,55,car
t747,n3348,n3547,55,car
t748,n763,n190,55,car
t749,n2217,n1618,55,car
t750,n31,n653,55,car
t751,n1088,n2580,55,car
t752,n597,n3673,55,car
t753,n402,n727,55,car
t754,n1463,n1237,56,car
t755,n3103,n388,56,car
t756,n2604,n2264,56,car
t757,n1207,n3633,56,car
t758,n2597,n1387,56,car
t759,n3179,n273,56,car
t760,n2039,n563,56,car
t761,n3867,n3336,56,car
t762,n2704,n1133,56,car
t763,n957,n1487,56,car
t764,n1134,n3183,56,car
t765,n1554,n2356,56,car
t766,n3773,n1860,56,car
t767,n1488,n1086,56,car
t768,n462,n1441,56,car
t769,n1669,n3759,57,car
t770,n1277,n1432,57,car
t771,n3284,n3239,57,car
t772,n1792,n1930,57,car
t773,n111,n1559,57,car
t774,n3784,n1800,57,car
t775,n757,n1686,57,car
t776,n2323,n1995,57,car
t777,n423,n1111,57,car
t778,n992,n3962,57,car
t779,n703,n2680,58,car
t780,n2027,n1873,58,car
t781,n1985,n2731,58,car
t782,n768,n1769,58,car
t783,n749,n1270,58,car
t784,n3576,n1611,58,car
t785,n3517,n2219,58,car
t786,n1607,n916,58,car
t787,n2918,n2975,58,car
t788,n1754,n1332,58,car
t789,n3457,n332,58,car
t790,n850,n3926,59,car
t791,n3100,n1838,59,car
t792,n233,n1989,59,car
t793,n3622,n1555,59,car
t794,n2025,n551,59,car
t795,n1570,n155,59,car
t796,n1791,n3631,59,car
t797,n2348,n102,59,car
t798,n454,n2030,59,car
t799,n1138,n3951,59,car
t800,n1532,n3921,59,car
t801,n3037,n1051,59,car
t802,n604,n1980,59,car
t803,n3994,n3352,59,car
t804,n1853,n3931,59,car
t805,n3518,n1453,59,car
t806,n457,n1796,60,car
t807,n216,n2432,60,car
t808,n1110,n1506,60,car
t809,n3117,n1725,60,car
t810,n1317,n2255,60,car
t811,n2204,n3230,60,car
t812,n170,n3217,60,car
t813,n1731,n656,60,car
t814,n730,n1089,60,car
t815,n1217,n1355,60,car
t816,n1937,n913,61,car
t817,n1008,n967,61,car
t818,n2812,n1832,61,car
t819,n3441,n2830,61,car
t820,n701,n989,61,car
t821,n3639,n347,61,car
t822,n1923,n2311,61,car
t823,n1458,n378,61,car
t824,n2880,n3639,61,car
t825,n1963,n1675,61,car
t826,n253,n1559,61,car
t827,n3949,n750,61,car
t828,n3938,n2255,61,car
t829,n1376,n1196,61,car
t830,n3468,n3412,61,car
t831,n1754,n1475,62,car
t832,n3239,n935,62,car
t833,n2049,n2272,62,car
t834,n3876,n3694,62,car
t835,n930,n1382,62,car
t836,n2474,n1798,62,car
t837,n1958,n1468,62,car
t838,n1465,n262,62,car
t839,n3625,n1388,62,car
t840,n1958,n501,63,car
t841,n295,n2064,63,car
t842,n3924,n2696,63,car
t843,n1729,n1186,63,car
t844,n1066,n3294,63,car
t845,n1474,n2326,63,car
t846,n388,n1711,63,car
t847,n1336,n2909,63,car
t848,n1443,n3764,64,car
t849,n2254,n3458,64,car
t850,n1465,n391,64,car
t851,n1959,n1681,64,car
t852,n3123,n1190,64,car
t853,n3933,n3605,64,car
t854,n1929,n2772,64,car
t855,n425,n1207,64,car
t856,n609,n2529,64,car
t857,n3825,n2055,64,car
t858,n2569,n3749,64,car
t859,n564,n519,64,car
t860,n2082,n1790,65,car
t861,n864,n3310,65,car
t862,n2373,n539,65,car
t863,n2214,n2052,65,car
t864,n3784,n141,65,car
t865,n390,n2634,65,car
t866,n332,n1164,65,car
t867,n765,n3960,65,car
t868,n1990,n3690,65,car
t869,n227,n2808,65,car
t870,n725,n91,65,car
t871,n1568,n2925,65,car
t872,n3528,n776,65,car
t873,n2893,n2190,66,car
t874,n76,n1207,66,car
t875,n1927,n1623,66,car
t876,n3673,n3103,66,car
t877,n2584,n2270,66,car
t878,n489,n1803,66,car
t879,n3795,n2837,66,car
t880,n445,n851,66,car
t881,n1005,n1261,66,car
t882,n1019,n474,67,car
t883,n2379,n3357,67,car
t884,n441,n3188,67,car
t885,n1767,n1853,67,car
t886,n8,n700,67,car
t887,n2514,n2790,67,car
t888,n2370,n3812,67,car
t889,n1794,n308,67,car
t890,n335,n1504,67,car
t891,n1059,n3165,67,car
t892,n3799,n1143,67,car
t893,n596,n2059,67,car
t894,n3185,n1720,67,car
t895,n29,n581,67,car
t896,n1183,n3963,67,car
t897,n2339,n1652,67,car
t898,n3297,n543,68,car
t899,n1305,n3661,68,car
t900,n3711,n3692,68,car
t901,n219,n2165,68,car
t902,n1678,n1752,68,car
t903,n346,n1188,68,car
t904,n2953,n1796,68,car
t905,n102,n1641,68,car
t906,n498,n2032,68,car
t907,n1024,n1802,68,car
t908,n751,n1815,68,car
t909,n1948,n816,68,car
t910,n474,n2728,68,car
t911,n1485,n1128,68,car
t912,n1408,n1688,68,car
t913,n1863,n1282,69,car
t914,n3150,n1689,69,car
t915,n3157,n3582,69,car
t916,n2724,n2479,69,car
t917,n1612,n2426,69,car
t918,n435,n259,69,car
t919,n135,n1520,69,car
t920,n3345,n323,69,car
t921,n3681,n770,69,car
t922,n392,n1311,69,car
t923,n1357,n3143,69,car
t924,n2145,n1015,69,car
t925,n3967,n1661,69,car
t926,n3268,n792,69,car
t927,n911,n3851,70,car
t928,n2630,n3638,70,car
t929,n332,n2472,70,car
t930,n2571,n1771,70,car
t931,n3001,n1647,70,car
t932,n2269,n1767,70,car
t933,n3802,n1848,70,car
t934,n806,n3224,70,car
t935,n301,n865,70,car
t936,n1545,n1791,70,car
t937,n1516,n278,70,car
t938,n1932,n1446,70,car
t939,n2504,n1847,70,car
t940,n1389,n1684,70,car
t941,n1736,n1697,70,car
t942,n2285,n1598,71,car
t943,n1888,n3317,71,car
t944,n830,n306,71,car
t945,n1825,n2493,71,car
t946,n727,n1423,71,car
t947,n2711,n70,71,car
t948,n2345,n2953,71,car
t949,n2531,n1,71,car
t950,n933,n3896,71,car
t951,n2034,n855,71,car
t952,n955,n1247,71,car
t953,n456,n2525,71,car
t954,n1842,n807,71,car
t955,n296,n2954,71,car
t956,n976,n2266,72,car
t957,n3666,n2026,72,car
t958,n1740,n682,72,car
t959,n2205,n3604,72,car
t960,n3272,n738,72,car
t961,n700,n1160,72,car
