trip_id,origin_node_id,destination_node_id,departure_time_s,mode
t165,n3414,n3028,538,car
t166,n1724,n2517,538,car
t167,n3232,n5412,542,car
t168,n4479,n2567,543,car
t169,n223,n3897,545,car
t170,n3461,n1810,545,car
t171,n1829,n5866,545,car
t172,n3354,n6100,545,car
t173,n6044,n3280,547,car
t174,n2510,n3745,548,car
t175,n593,n3352,548,car
t176,n3449,n125,549,car
t177,n1956,n1775,550,car
t178,n1040,n839,551,car
t179,n1190,n1458,552,car
t180,n6130,n2156,552,car
t181,n3119,n5247,553,car
t182,n3459,n1312,553,car
t183,n1111,n4063,555,car
t184,n1689,n4877,557,car
t185,n965,n794,558,car
t186,n842,n4368,558,car
t187,n3446,n2955,559,car
t188,n3445,n2556,561,car
t189,n799,n4882,562,car
t190,n3114,n845,567,car
t191,n4483,n5098,567,car
t192,n922,n5916,574,car
t193,n5713,n5702,575,car
t194,n990,n856,577,car
t195,n2167,n782,578,car
t196,n5598,n330,582,car
t197,n1154,n6048,583,car
t198,n1924,n6137,583,car
t199,n825,n1014,583,car
t200,n4890,n4955,584,car
t201,n660,n3218,586,car
t202,n566,n6322,590,car
t203,n3139,n3525,590,car
t204,n3241,n5304,591,car
t205,n2317,n3103,592,car
t206,n1865,n1271,592,car
t207,n4522,n3625,592,car
t208,n489,n906,592,car
t209,n4925,n3428,594,car
t210,n2028,n1006,594,car
t211,n3059,n5323,596,car
t212,n350,n1852,597,car
t213,n3748,n477,598,car
t214,n2060,n4991,598,car
t215,n3179,n4621,602,car
t216,n5235,n2697,606,car
t217,n3749,n5050,608,car
t218,n3396,n5669,609,car
t219,n1007,n2873,612,car
t220,n3409,n4501,613,car
t221,n6098,n1034,613,car
t222,n3249,n4001,614,car
t223,n3285,n2107,615,car
t224,n3409,n1481,615,car
t225,n5242,n6092,616,car
t226,n1352,n837,619,car
t227,n1441,n1822,623,car
t228,n1622,n5115,625,car
t229,n4937,n1070,625,car
t230,n1865,n4758,626,car
t231,n607,n4941,626,car
t232,n883,n5313,626,car
t233,n3445,n2122,627,car
t234,n44,n3654,627,car
t235,n1127,n5310,627,car
t236,n6042,n4479,628,car
t237,n3865,n2353,628,car
t238,n1848,n2632,629,car
t239,n6217,n5227,631,car
t240,n1700,n4419,633,car
t241,n5948,n4291,634,car
t242,n292,n51,637,car
t243,n2633,n168,639,car
t244,n6066,n4717,639,car
t245,n5549,n2356,641,car
t246,n3143,n5046,644,car
t247,n1784,n6044,644,car
t248,n3293,n154,647,car
t249,n2197,n6034,647,car
t250,n3179,n1317,650,car
t251,n3368,n4422,652,car
t252,n535,n147,654,car
t253,n2633,n448,657,car
t254,n1049,n1636,658,car
t255,n5701,n1687,659,car
t256,n1728,n869,660,car
t257,n4969,n5007,660,car
t258,n760,n3868,661,car
t259,n6037,n2511,662,car
t260,n2315,n134,666,car
t261,n1816,n2908,667,car
t262,n3271,n4862,668,car
t263,n1401,n495,669,car
t264,n5905,n2402,669,car
t265,n935,n4533,670,car
t266,n4593,n758,671,car
t267,n1865,n3502,671,car
t268,n78,n4425,672,car
t269,n5700,n4553,673,car
t270,n2131,n1311,673,car
t271,n423,n1540,675,car
t272,n3293,n4127,676,car
t273,n1958,n1879,676,car
t274,n2711,n2008,677,car
t275,n5188,n1118,678,car
t276,n3290,n5069,679,car
t277,n3646,n2404,679,car
t278,n3322,n2585,681,car
t279,n2693,n2454,681,car
t280,n5231,n5245,682,car
t281,n921,n2272,683,car
t282,n5219,n2917,683,car
t283,n2131,n109,684,car
t284,n3162,n5326,684,car
t285,n197,n4195,684,car
t286,n4735,n2683,685,car
t287,n4083,n3067,685,car
t288,n3712,n212,685,car
t289,n1143,n3293,685,car
t290,n5894,n1441,685,car
t291,n3755,n6105,686,car
t292,n4069,n3980,687,car
t293,n5358,n284,688,car
t294,n3608,n4468,688,car
t295,n908,n4165,689,car
t296,n4345,n685,689,car
t297,n3004,n1807,690,car
t298,n593,n5161,691,car
t299,n2445,n635,695,car
t300,n2639,n6238,695,car
t301,n966,n1186,696,car
t302,n198,n1999,697,car
t303,n3114,n79,698,car
t304,n1865,n667,702,car
t305,n3409,n6048,703,car
t306,n593,n4285,705,car
t307,n921,n4227,706,car
t308,n2159,n4019,707,car
t309,n2468,n4535,710,car
t310,n2599,n39,713,car
t311,n3710,n2736,714,car
t312,n2106,n6200,715,car
t313,n807,n743,716,car
t314,n2716,n1667,716,car
t315,n3249,n5244,718,car
t316,n6008,n2437,719,car
t317,n2053,n5248,721,car
t318,n4951,n815,721,car
t319,n5076,n2578,722,car
t320,n2306,n3220,723,car
t321,n1927,n5886,724,car
t322,n2942,n5784,727,car
t323,n3114,n848,729,car
t324,n2761,n2867,729,car
t325,n3034,n2070,729,car
t326,n6066,n6171,730,car
t327,n629,n2250,730,car
t328,n3733,n4892,732,car
t329,n1117,n1584,733,car
t330,n2796,n4525,733,car
t331,n3323,n3689,733,car
t332,n2864,n6127,733,car
t333,n1808,n3194,734,car
t334,n2770,n5036,735,car
t335,n3033,n760,740,car
t336,n1044,n1179,741,car
t337,n535,n1456,744,car
t338,n1630,n2637,745,car
t339,n979,n211,745,car
t340,n507,n962,745,car
t341,n6063,n4495,746,car
t342,n5196,n346,748,car
t343,n795,n845,748,car
t344,n3857,n5363,749,car
t345,n1803,n2733,749,car
t346,n1436,n2484,750,car
t347,n1695,n2399,752,car
t348,n1724,n2773,752,car
t349,n865,n3016,752,car
t350,n5096,n130,752,car
t351,n5473,n3696,752,car
t352,n3114,n1876,753,car
t353,n3271,n4063,753,car
t354,n982,n1492,756,car
t355,n2546,n4164,757,car
t356,n3039,n5021,757,car
t357,n2728,n2570,757,car
t358,n3380,n2716,758,car
t359,n1699,n4909,759,car
t360,n3114,n3843,761,car
t361,n1992,n2320,762,car
t362,n5138,n2507,762,car
t363,n5985,n2538,763,car
t364,n4894,n4385,763,car
t365,n2045,n766,764,car
t366,n5312,n5421,765,car
t367,n2729,n140,765,car
t368,n1045,n5445,765,car
t369,n4711,n5744,766,car
t370,n958,n228,767,car
t371,n1098,n1925,768,car
t372,n6037,n6045,768,car
t373,n3495,n701,768,car
t374,n1717,n4557,770,car
t375,n1825,n1340,771,car
t376,n2388,n2247,772,car
t377,n3184,n874,773,car
t378,n73,n5088,775,car
t379,n4632,n3824,776,car
t380,n5609,n6166,776,car
t381,n593,n6208,776,car
t382,n988,n5353,776,car
t383,n697,n6039,777,car
t384,n3695,n4567,778,car
t385,n740,n2533,779,car
t386,n232,n2689,781,car
t387,n489,n459,781,car
t388,n889,n3943,782,car
t389,n3409,n5257,784,car
t390,n2459,n4227,784,car
t391,n3784,n3014,785,car
t392,n3740,n220,786,car
t393,n6066,n3080,790,car
t394,n4951,n1697,790,car
t395,n1112,n5555,792,car
t396,n1829,n100,793,car
t397,n1252,n1888,794,car
t398,n614,n1114,794,car
t399,n3390,n182,796,car
t400,n1700,n3822,796,car
t401,n3093,n979,796,car
t402,n507,n4311,797,car
t403,n2405,n3498,797,car
t404,n325,n4009,798,car
t405,n2542,n6123,798,car
t406,n1992,n5648,798,car
t407,n2987,n5049,799,car
t408,n593,n2682,799,car
t409,n6011,n3883,800,car
t410,n1660,n5204,800,car
t411,n589,n685,801,car
t412,n3324,n704,802,car
t413,n197,n6019,803,car
t414,n1567,n2971,803,car
t415,n2026,n5985,804,car
t416,n345,n3250,806,car
t417,n4995,n5696,806,car
t418,n5068,n1327,806,car
t419,n5189,n618,806,car
t420,n6074,n4805,808,car
t421,n2337,n6053,808,car
t422,n6217,n1791,809,car
t423,n2095,n1713,809,car
t424,n1692,n1122,809,car
t425,n731,n2743,810,car
t426,n1825,n4082,811,car
t427,n3766,n2996,812,car
t428,n6270,n5403,812,car
t429,n2867,n6314,812,car
t430,n4203,n3643,813,car
t431,n6000,n1583,813,car
t432,n3162,n169,813,car
t433,n5735,n2575,816,car
t434,n5105,n345,817,car
t435,n2345,n3176,817,car
t436,n1317,n4049,817,car
t437,n3371,n2321,820,car
t438,n3865,n1455,821,car
t439,n3179,n3491,821,car
t440,n6059,n3734,822,car
t441,n5113,n1857,824,car
t442,n5665,n5826,828,car
t443,n1700,n1444,828,car
t444,n1112,n2432,829,car
t445,n4839,n6019,829,car
t446,n3294,n2063,830,car
t447,n1784,n738,832,car
t448,n3177,n1954,833,car
t449,n2721,n3078,834,car
t450,n3205,n6097,835,car
t451,n198,n1526,835,car
t452,n1059,n856,835,car
t453,n6045,n1161,836,car
t454,n2013,n5117,837,car
t455,n6009,n740,838,car
t456,n5716,n1567,838,car
t457,n5917,n3363,839,car
t458,n6042,n4583,839,car
t459,n1419,n5895,840,car
t460,n1439,n3659,841,car
t461,n2375,n309,844,car
t462,n1111,n3594,845,car
t463,n102,n2064,846,car
t464,n4763,n216,847,car
t465,n3351,n1948,847,car
t466,n3706,n2289,849,car
t467,n1127,n2024,849,car
t468,n2195,n3507,849,car
t469,n4504,n257,851,car
t470,n5005,n5387,852,car
t471,n3342,n4059,853,car
t472,n3131,n1662,854,car
t473,n1044,n412,855,car
t474,n1808,n2740,855,car
t475,n1848,n349,856,car
t476,n2249,n3698,857,car
t477,n2286,n420,858,car
t478,n4464,n989,858,car
t479,n5189,n3642,860,car
t480,n5019,n870,861,car
t481,n5082,n6232,862,car
t482,n649,n3754,863,car
t483,n3625,n1242,863,car
t484,n6239,n2629,864,car
t485,n2278,n3790,865,car
t486,n6012,n3510,865,car
t487,n2731,n2367,866,car
t488,n3013,n5306,867,car
t489,n4203,n1675,868,car
t490,n4498,n2554,868,car
t491,n824,n6006,869,car
t492,n2746,n1708,869,car
t493,n1569,n4076,869,car
t494,n4899,n656,870,car
t495,n3754,n2011,870,car
t496,n6045,n873,870,car
t497,n5018,n699,871,car
t498,n489,n3212,872,car
t499,n5076,n4421,872,car
t500,n2818,n3712,872,car
t501,n1663,n3621,873,car
t502,n1667,n979,874,car
t503,n5735,n701,874,car
t504,n3441,n2773,876,car
t505,n1048,n3666,876,car
t506,n608,n3151,877,car
t507,n5231,n695,877,car
t508,n1561,n2678,878,car
t509,n1111,n1462,878,car
t510,n2287,n3279,878,car
t511,n1598,n649,879,car
t512,n3800,n1812,880,car
t513,n2857,n2541,881,car
t514,n3866,n3028,881,car
t515,n6038,n3126,881,car
t516,n3449,n1579,882,car
t517,n6009,n4270,883,car
t518,n4962,n1835,883,car
t519,n489,n604,883,car
t520,n6006,n1098,884,car
t521,n3692,n5690,884,car
t522,n2983,n3118,884,car
t523,n5735,n3920,884,car
t524,n5184,n3687,885,car
t525,n4478,n4159,886,car
t526,n2985,n765,888,car
t527,n3114,n4871,889,car
t528,n4927,n2717,889,car
t529,n589,n1266,889,car
t530,n2020,n359,889,car
t531,n1454,n2629,891,car
t532,n3059,n1895,892,car
t533,n593,n2540,892,car
t534,n1780,n5485,892,car
t535,n263,n1044,893,car
t536,n4870,n4909,893,car
t537,n6009,n1261,894,car
t538,n195,n1015,895,car
t539,n593,n3278,895,car
t540,n6012,n1863,896,car
t541,n737,n1510,896,car
t542,n3248,n5423,898,car
t543,n3114,n1079,899,car
t544,n6012,n5842,900,car
t545,n1244,n5714,902,car
t546,n1296,n5487,902,car
t547,n1865,n3248,903,car
t548,n2511,n6319,903,car
t549,n3693,n4864,903,car
t550,n3932,n4335,903,car
t551,n127,n3983,904,car
t552,n2744,n3954,904,car
t553,n1825,n5557,904,car
t554,n3006,n155,904,car
t555,n1013,n2612,904,car
t556,n641,n3807,905,car
t557,n4266,n4889,906,car
t558,n2212,n3914,906,car
t559,n5034,n4182,907,car
t560,n3342,n820,908,car
t561,n3817,n2505,909,car
t562,n5999,n129,909,car
t563,n3339,n2891,909,car
t564,n1605,n4529,910,car
t565,n1418,n1156,910,car
t566,n3645,n3167,912,car
t567,n3784,n2705,912,car
t568,n3741,n5014,913,car
t569,n5188,n5778,914,car
t570,n2862,n913,914,car
t571,n3261,n3494,914,car
t572,n3409,n5756,915,car
t573,n1303,n2384,915,car
t574,n3511,n4001,915,car
t575,n719,n5227,916,car
t576,n1243,n2977,916,car
t577,n5705,n1712,917,car
t578,n5082,n1990,917,car
t579,n501,n3806,918,car
t580,n2626,n3822,920,car
t581,n608,n1312,921,car
t582,n6044,n3418,921,car
t583,n2329,n5261,921,car
t584,n4356,n1516,922,car
t585,n5414,n232,925,car
t586,n3608,n3506,925,car
t587,n3218,n5340,926,car
t588,n6044,n1254,926,car
t589,n3288,n3113,927,car
t590,n3368,n2985,927,car
t591,n5188,n283,930,car
t592,n4262,n4881,930,car
t593,n5765,n3456,930,car
t594,n2467,n3890,932,car
t595,n2888,n3827,932,car
t596,n5825,n5936,932,car
t597,n4866,n2205,933,car
t598,n2214,n269,933,car
t599,n2176,n3046,934,car
t600,n4434,n4566,934,car
t601,n3260,n2359,935,car
t602,n4266,n716,935,car
t603,n1755,n5355,936,car
t604,n130,n4120,936,car
t605,n4266,n355,936,car
t606,n5171,n3642,937,car
t607,n3589,n1869,937,car
t608,n1438,n4714,937,car
t609,n1780,n4692,938,car
t610,n2252,n5624,938,car
t611,n1044,n3295,940,car
t612,n2999,n3720,940,car
t613,n2217,n3854,941,car
t614,n5070,n5452,941,car
t615,n1693,n272,941,car
t616,n345,n343,941,car
t617,n1410,n2028,942,car
t618,n2534,n2351,942,car
t619,n5105,n3286,942,car
t620,n1733,n308,944,car
t621,n2475,n4705,945,car
t622,n1171,n6164,945,car
t623,n3445,n1658,947,car
t624,n1717,n5715,947,car
t625,n3065,n1856,948,car
t626,n5066,n3171,948,car
t627,n1446,n732,948,car
t628,n2869,n4628,948,car
t629,n3541,n831,950,car
t630,n1620,n3083,950,car
t631,n4400,n4953,950,car
t632,n3539,n1248,951,car
t633,n2337,n1839,951,car
t634,n5189,n1873,952,car
t635,n2719,n228,952,car
t636,n2912,n585,952,car
t637,n1879,n1687,953,car
t638,n5715,n46,954,car
t639,n3384,n3088,954,car
t640,n1420,n2541,958,car
t641,n5843,n4141,958,car
t642,n1430,n4996,958,car
t643,n2372,n5157,958,car
t644,n3772,n1888,959,car
t645,n2983,n5580,961,car
t646,n3361,n3067,961,car
t647,n3249,n1548,961,car
t648,n3114,n5685,962,car
t649,n5782,n238,963,car
t650,n3712,n3924,963,car
t651,n6245,n5151,963,car
t652,n2000,n4795,963,car
t653,n2891,n5257,964,car
t654,n2391,n583,964,car
t655,n2441,n3791,965,car
t656,n197,n1091,965,car
t657,n332,n1246,968,car
t658,n5024,n4162,968,car
t659,n4266,n3180,969,car
t660,n100,n710,970,car
t661,n6044,n1338,970,car
t662,n2371,n2961,971,car
t663,n1216,n218,971,car
t664,n3205,n4992,972,car
t665,n3694,n3589,972,car
t666,n626,n5697,973,car
t667,n1044,n1938,973,car
t668,n2520,n2166,974,car
t669,n5014,n1077,975,car
t670,n381,n4764,976,car
t671,n1580,n4639,978,car
t672,n3205,n1147,978,car
t673,n3578,n1628,979,car
t674,n1727,n337,980,car
t675,n2073,n4174,980,car
t676,n2793,n1685,980,car
t677,n1685,n2397,980,car
t678,n1833,n748,981,car
t679,n6042,n3428,981,car
t680,n2606,n3490,981,car
t681,n1201,n6247,982,car
t682,n526,n4037,982,car
t683,n294,n5289,983,car
t684,n1581,n165,983,car
t685,n1564,n2326,985,car
t686,n5563,n1589,986,car
t687,n3123,n373,986,car
t688,n1305,n1800,987,car
t689,n1580,n3646,988,car
t690,n5169,n3996,989,car
t691,n5841,n466,989,car
t692,n2318,n1814,989,car
t693,n1898,n5337,989,car
t694,n6042,n1761,989,car
t695,n6009,n820,990,car
t696,n6121,n1301,990,car
t697,n1915,n468,990,car
t698,n3380,n725,991,car
t699,n5643,n2661,991,car
t700,n2428,n691,991,car
t701,n3429,n5203,991,car
t702,n1984,n313,993,car
t703,n3743,n1771,993,car
t704,n5157,n4677,994,car
t705,n2858,n4838,995,car
t706,n1785,n2483,995,car
t707,n629,n6108,996,car
t708,n3511,n5221,996,car
t709,n1598,n1078,997,car
t710,n1759,n1946,998,car
t711,n756,n1149,998,car
t712,n1664,n272,998,car
t713,n1791,n4814,999,car
t714,n1057,n6244,1000,car
t715,n3783,n1459,1001,car
t716,n4433,n1433,1002,car
t717,n1514,n4886,1004,car
t718,n2185,n4607,1004,car
t719,n197,n3253,1004,car
t720,n2045,n3754,1004,car
t721,n3384,n3521,1005,car
t722,n4728,n4600,1006,car
t723,n535,n1485,1006,car
t724,n4951,n2361,1007,car
t725,n2423,n2577,1008,car
t726,n3661,n1082,1008,car
t727,n1198,n5616,1009,car
t728,n2315,n5438,1009,car
t729,n5957,n4937,1010,car
t730,n1427,n1844,1010,car
t731,n4596,n3815,1010,car
t732,n1059,n3092,1010,car
t733,n5105,n3681,1011,car
t734,n730,n281,1011,car
t735,n1694,n1636,1012,car
t736,n5235,n3481,1012,car
t737,n2889,n2379,1012,car
t738,n489,n1569,1013,car
t739,n397,n2612,1013,car
t740,n3361,n599,1014,car
t741,n1510,n2844,1014,car
t742,n1829,n1273,1014,car
t743,n6041,n4546,1014,car
t744,n1180,n3002,1014,car
t745,n4894,n3411,1015,car
t746,n6009,n1276,1015,car
t747,n4364,n3413,1015,car
t748,n5031,n5658,1015,car
t749,n3851,n2121,1015,car
t750,n5601,n1374,1015,car
t751,n1412,n5319,1016,car
t752,n861,n2033,1017,car
t753,n5583,n1342,1017,car
t754,n6287,n5710,1017,car
t755,n3225,n3735,1017,car
t756,n3114,n4076,1018,car
t757,n1427,n3000,1018,car
t758,n5189,n5527,1018,car
t759,n1896,n5041,1019,car
t760,n2932,n2350,1019,car
t761,n4560,n398,1019,car
t762,n1784,n1619,1020,car
t763,n1492,n2733,1020,car
t764,n5109,n5523,1022,car
t765,n3375,n2396,1023,car
t766,n535,n2692,1024,car
t767,n3034,n3954,1025,car
t768,n6136,n974,1025,car
t769,n3162,n3889,1025,car
t770,n5001,n5069,1026,car
t771,n6259,n3014,1028,car
t772,n5053,n1945,1028,car
t773,n440,n5148,1028,car
t774,n5735,n5138,1028,car
t775,n1831,n1687,1029,car
t776,n3739,n5223,1030,car
t777,n6009,n4078,1030,car
t778,n3057,n1155,1031,car
t779,n1692,n164,1031,car
t780,n1331,n5903,1031,car
t781,n757,n1381,1032,car
t782,n5865,n1812,1032,car
t783,n1583,n1760,1032,car
t784,n3280,n6003,1032,car
t785,n2733,n3766,1033,car
t786,n3796,n5611,1033,car
t787,n2461,n3742,1033,car
t788,n3326,n383,1035,car
t789,n1788,n4675,1035,car
t790,n2391,n2917,1036,car
t791,n5865,n2758,1036,car
t792,n593,n4882,1036,car
t793,n1992,n558,1037,car
t794,n4368,n495,1037,car
t795,n2405,n646,1037,car
t796,n5089,n3920,1037,car
t797,n2332,n1963,1038,car
t798,n1389,n2716,1038,car
t799,n3120,n1336,1038,car
t800,n4840,n2545,1039,car
t801,n5599,n1087,1040,car
t802,n1689,n3849,1040,car
t803,n5176,n540,1040,car
t804,n383,n3317,1040,car
t805,n3273,n3935,1042,car
t806,n2008,n3908,1043,car
t807,n507,n4177,1044,car
t808,n1905,n1933,1044,car
t809,n4717,n1048,1044,car
t810,n3205,n3134,1045,car
t811,n3546,n5343,1045,car
t812,n1317,n5150,1046,car
t813,n3058,n2131,1046,car
t814,n3066,n2699,1046,car
t815,n3265,n5300,1046,car
t816,n1411,n1862,1046,car
t817,n4860,n844,1048,car
t818,n839,n5111,1049,car
t819,n1865,n4679,1049,car
t820,n918,n5809,1049,car
t821,n291,n186,1050,car
t822,n1825,n206,1050,car
t823,n1988,n5024,1050,car
t824,n197,n3316,1050,car
t825,n531,n2278,1051,car
t826,n508,n5718,1052,car
t827,n4203,n2641,1052,car
t828,n986,n794,1053,car
t829,n4592,n4029,1053,car
t830,n971,n2251,1053,car
t831,n5626,n1738,1053,car
t832,n5381,n1569,1054,car
t833,n1934,n4938,1056,car
t834,n736,n6307,1056,car
t835,n1801,n662,1056,car
t836,n526,n4902,1057,car
t837,n1825,n2059,1057,car
t838,n4497,n6036,1058,car
t839,n626,n5343,1058,car
t840,n1865,n2034,1059,car
t841,n1606,n3206,1059,car
t842,n1305,n5712,1060,car
t843,n1251,n4473,1061,car
t844,n2498,n1719,1061,car
t845,n3769,n2725,1062,car
t846,n5173,n4520,1064,car
t847,n2626,n851,1066,car
t848,n3145,n2545,1066,car
t849,n263,n1720,1066,car
t850,n1511,n5968,1067,car
t851,n5082,n731,1067,car
t852,n4557,n5062,1068,car
t853,n5993,n284,1068,car
t854,n1865,n3737,1069,car
t855,n719,n2331,1069,car
t856,n1045,n5173,1069,car
t857,n1112,n4107,1070,car
t858,n585,n4649,1070,car
t859,n3917,n4144,1070,car
t860,n238,n1506,1072,car
t861,n2735,n5088,1072,car
t862,n3119,n1006,1072,car
t863,n4903,n2099,1072,car
t864,n770,n4026,1072,car
t865,n3747,n3366,1076,car
t866,n5195,n1203,1076,car
t867,n6045,n5325,1077,car
t868,n3876,n1955,1077,car
t869,n792,n506,1077,car
t870,n2253,n6144,1077,car
t871,n3668,n3478,1077,car
t872,n6044,n4226,1078,car
t873,n2187,n155,1079,car
t874,n3145,n3307,1079,car
t875,n4899,n1917,1079,car
t876,n316,n6125,1079,car
t877,n3762,n2194,1079,car
t878,n2496,n2782,1080,car
t879,n1865,n2467,1080,car
t880,n1466,n1663,1081,car
t881,n6009,n124,1081,car
t882,n198,n1495,1081,car
t883,n5735,n3056,1082,car
t884,n507,n961,1083,car
t885,n5358,n1632,1083,car
t886,n1422,n2315,1084,car
t887,n6239,n826,1084,car
t888,n6288,n6246,1084,car
t889,n6161,n2064,1085,car
t890,n1865,n1982,1085,car
t891,n2388,n3893,1086,car
t892,n5188,n2216,1087,car
t893,n535,n420,1088,car
t894,n1427,n4525,1088,car
t895,n5735,n3726,1089,car
t896,n425,n3720,1090,car
t897,n919,n4004,1090,car
t898,n1048,n4121,1090,car
t899,n1059,n1049,1091,car
t900,n1967,n2007,1091,car
t901,n5563,n5503,1092,car
t902,n2332,n1227,1092,car
t903,n5320,n2623,1093,car
t904,n890,n2093,1093,car
t905,n1048,n6190,1093,car
t906,n501,n4381,1093,car
t907,n1903,n2299,1094,car
t908,n5953,n3192,1094,car
t909,n5105,n1874,1096,car
t910,n6009,n567,1096,car
t911,n502,n4569,1097,car
t912,n3590,n1622,1097,car
t913,n5536,n1050,1097,car
t914,n3114,n3382,1098,car
t915,n1806,n5176,1098,car
t916,n5105,n5188,1098,car
t917,n3119,n99,1099,car
t918,n5705,n619,1100,car
t919,n5948,n3866,1100,car
t920,n3293,n2694,1100,car
t921,n1193,n183,1100,car
t922,n844,n5648,1100,car
t923,n3458,n1833,1101,car
t924,n4969,n4070,1102,car
t925,n1596,n6288,1102,car
t926,n5188,n3102,1102,car
t927,n5105,n5521,1102,car
t928,n2368,n3459,1103,car
t929,n1274,n2386,1104,car
t930,n2553,n3153,1104,car
t931,n3202,n5877,1104,car
t932,n3423,n2251,1105,car
t933,n3636,n1535,1105,car
t934,n2980,n767,1105,car
